# LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity
2.394001007080078125e+00 5.832477807998657227e-01 -1.378260105848312378e-01 -4.010667800903320312e-01 -5.186897516250610352e-01 -3.639768660068511963e-01 4.768000000000000000e+03 4.410000000000000142e+00 -8.000000000000000444e-01
2.412681102752685547e+00 5.860439538955688477e-01 -1.387612521648406982e-01 -4.018558859825134277e-01 -5.190385580062866211e-01 -3.644493520259857178e-01 4.768000000000000000e+03 4.410000000000000142e+00 -7.500000000000000000e-01
2.435766696929931641e+00 5.893213152885437012e-01 -1.398722380399703979e-01 -4.028380513191223145e-01 -5.199557244777679443e-01 -3.648549318313598633e-01 4.768000000000000000e+03 4.410000000000000142e+00 -6.999999999999999556e-01
2.458538055419921875e+00 5.931372046470642090e-01 -1.410520374774932861e-01 -4.045079350471496582e-01 -5.211078822612762451e-01 -3.657439351081848145e-01 4.768000000000000000e+03 4.410000000000000142e+00 -6.499999999999999112e-01
2.485044479370117188e+00 5.971811413764953613e-01 -1.422166377305984497e-01 -4.058693647384643555e-01 -5.225523710250854492e-01 -3.663346171379089355e-01 4.768000000000000000e+03 4.410000000000000142e+00 -5.999999999999998668e-01
2.511420249938964844e+00 6.010417938232421875e-01 -1.435004323720932007e-01 -4.077119529247283936e-01 -5.238641202449798584e-01 -3.676492571830749512e-01 4.768000000000000000e+03 4.410000000000000142e+00 -5.499999999999998224e-01
2.535402297973632812e+00 6.052650809288024902e-01 -1.448357999324798584e-01 -4.092175960540771484e-01 -5.253439545631408691e-01 -3.688623905181884766e-01 4.768000000000000000e+03 4.410000000000000142e+00 -4.999999999999997780e-01
2.563657999038696289e+00 6.100687384605407715e-01 -1.461791470646858215e-01 -4.111751616001129150e-01 -5.275522023439407349e-01 -3.699740469455718994e-01 4.768000000000000000e+03 4.410000000000000142e+00 -4.499999999999997335e-01
2.592789173126220703e+00 6.156314611434936523e-01 -1.474377736449241638e-01 -4.132824242115020752e-01 -5.294126123189926147e-01 -3.711198866367340088e-01 4.768000000000000000e+03 4.410000000000000142e+00 -3.999999999999996891e-01
2.611181974411010742e+00 6.186012029647827148e-01 -1.486860290169715881e-01 -4.146602600812911987e-01 -5.306453555822372437e-01 -3.720881193876266479e-01 4.768000000000000000e+03 4.410000000000000142e+00 -3.499999999999996447e-01
2.640922307968139648e+00 6.230523586273193359e-01 -1.497653648257255554e-01 -4.163365066051483154e-01 -5.319837778806686401e-01 -3.731773942708969116e-01 4.768000000000000000e+03 4.410000000000000142e+00 -2.999999999999996003e-01
2.659562110900878906e+00 6.265257596969604492e-01 -1.509139537811279297e-01 -4.176674783229827881e-01 -5.334361195564270020e-01 -3.740382343530654907e-01 4.768000000000000000e+03 4.410000000000000142e+00 -2.499999999999995559e-01
2.681940317153930664e+00 6.292209625244140625e-01 -1.517072916030883789e-01 -4.186360388994216919e-01 -5.337506383657455444e-01 -3.743989020586013794e-01 4.768000000000000000e+03 4.410000000000000142e+00 -1.999999999999995115e-01
2.368220329284667969e+00 5.745888948440551758e-01 -1.375050991773605347e-01 -3.971570730209350586e-01 -5.124956071376800537e-01 -3.566452264785766602e-01 4.788000000000000000e+03 4.410000000000000142e+00 -8.000000000000000444e-01
2.386569023132324219e+00 5.775622129440307617e-01 -1.384597718715667725e-01 -3.980216085910797119e-01 -5.130641758441925049e-01 -3.572820723056793213e-01 4.788000000000000000e+03 4.410000000000000142e+00 -7.500000000000000000e-01
2.410049915313720703e+00 5.817750692367553711e-01 -1.397216469049453735e-01 -3.992026746273040771e-01 -5.140551626682281494e-01 -3.579209446907043457e-01 4.788000000000000000e+03 4.410000000000000142e+00 -6.999999999999999556e-01
2.434184551239013672e+00 5.842612981796264648e-01 -1.407690942287445068e-01 -4.006587564945220947e-01 -5.149763822555541992e-01 -3.583279252052307129e-01 4.788000000000000000e+03 4.410000000000000142e+00 -6.499999999999999112e-01
2.456088542938232422e+00 5.882881879806518555e-01 -1.420862823724746704e-01 -4.019565880298614502e-01 -5.161122083663940430e-01 -3.589660823345184326e-01 4.788000000000000000e+03 4.410000000000000142e+00 -5.999999999999998668e-01
2.485857486724853516e+00 5.923515558242797852e-01 -1.434400901198387146e-01 -4.039765298366546631e-01 -5.176754295825958252e-01 -3.603460490703582764e-01 4.788000000000000000e+03 4.410000000000000142e+00 -5.499999999999998224e-01
2.511072158813476562e+00 5.968706607818603516e-01 -1.446627378463745117e-01 -4.053583145141601562e-01 -5.192491710186004639e-01 -3.609922528266906738e-01 4.788000000000000000e+03 4.410000000000000142e+00 -4.999999999999997780e-01
2.538804054260253906e+00 6.011862158775329590e-01 -1.460033953189849854e-01 -4.073895514011383057e-01 -5.211963653564453125e-01 -3.622127473354339600e-01 4.788000000000000000e+03 4.410000000000000142e+00 -4.499999999999997335e-01
2.565643548965454102e+00 6.060284972190856934e-01 -1.472599655389785767e-01 -4.091302752494812012e-01 -5.226581543684005737e-01 -3.635354936122894287e-01 4.788000000000000000e+03 4.410000000000000142e+00 -3.999999999999996891e-01
2.588313817977905273e+00 6.092152595520019531e-01 -1.484073176980018616e-01 -4.107415378093719482e-01 -5.240775048732757568e-01 -3.642235994338989258e-01 4.788000000000000000e+03 4.410000000000000142e+00 -3.499999999999996447e-01
2.612165451049804688e+00 6.131461262702941895e-01 -1.496444642543792725e-01 -4.122766256332397461e-01 -5.257928073406219482e-01 -3.654389828443527222e-01 4.788000000000000000e+03 4.410000000000000142e+00 -2.999999999999996003e-01
2.632329225540161133e+00 6.169919371604919434e-01 -1.506207287311553955e-01 -4.134187102317810059e-01 -5.267735272645950317e-01 -3.659337610006332397e-01 4.788000000000000000e+03 4.410000000000000142e+00 -2.499999999999995559e-01
2.650452375411987305e+00 6.202207207679748535e-01 -1.515302956104278564e-01 -4.144475907087326050e-01 -5.275247842073440552e-01 -3.665621876716613770e-01 4.788000000000000000e+03 4.410000000000000142e+00 -1.999999999999995115e-01
2.340445995330810547e+00 5.664235353469848633e-01 -1.372596472501754761e-01 -3.935356438159942627e-01 -5.063226222991943359e-01 -3.494653403759002686e-01 4.808000000000000000e+03 4.410000000000000142e+00 -8.000000000000000444e-01
2.365282535552978516e+00 5.690701007843017578e-01 -1.383117884397506714e-01 -3.946011066436767578e-01 -5.070549249649047852e-01 -3.497597873210906982e-01 4.808000000000000000e+03 4.410000000000000142e+00 -7.500000000000000000e-01
2.381918907165527344e+00 5.726485252380371094e-01 -1.393901407718658447e-01 -3.955456316471099854e-01 -5.076688528060913086e-01 -3.502601087093353271e-01 4.808000000000000000e+03 4.410000000000000142e+00 -6.999999999999999556e-01
2.409574031829833984e+00 5.764620900154113770e-01 -1.407163143157958984e-01 -3.969119787216186523e-01 -5.087089240550994873e-01 -3.510914742946624756e-01 4.808000000000000000e+03 4.410000000000000142e+00 -6.499999999999999112e-01
2.432150363922119141e+00 5.801512598991394043e-01 -1.418313533067703247e-01 -3.981773257255554199e-01 -5.099197328090667725e-01 -3.516533970832824707e-01 4.808000000000000000e+03 4.410000000000000142e+00 -5.999999999999998668e-01
2.460668087005615234e+00 5.841870903968811035e-01 -1.431664824485778809e-01 -3.998042345046997070e-01 -5.115572810173034668e-01 -3.526789546012878418e-01 4.808000000000000000e+03 4.410000000000000142e+00 -5.499999999999998224e-01
2.484449625015258789e+00 5.885683894157409668e-01 -1.444405615329742432e-01 -4.016794264316558838e-01 -5.130904912948608398e-01 -3.537843823432922363e-01 4.808000000000000000e+03 4.410000000000000142e+00 -4.999999999999997780e-01
2.508542060852050781e+00 5.926666259765625000e-01 -1.457015052437782288e-01 -4.032470285892486572e-01 -5.147880315780639648e-01 -3.542713522911071777e-01 4.808000000000000000e+03 4.410000000000000142e+00 -4.499999999999997335e-01
2.536170721054077148e+00 5.964733362197875977e-01 -1.470942944288253784e-01 -4.050463140010833740e-01 -5.163646042346954346e-01 -3.558172881603240967e-01 4.808000000000000000e+03 4.410000000000000142e+00 -3.999999999999996891e-01
2.561025857925415039e+00 6.005636453628540039e-01 -1.482572108507156372e-01 -4.067704826593399048e-01 -5.178865045309066772e-01 -3.566217422485351562e-01 4.808000000000000000e+03 4.410000000000000142e+00 -3.499999999999996447e-01
2.582255125045776367e+00 6.052199006080627441e-01 -1.494338288903236389e-01 -4.082318246364593506e-01 -5.191521495580673218e-01 -3.575848340988159180e-01 4.808000000000000000e+03 4.410000000000000142e+00 -2.999999999999996003e-01
2.606072902679443359e+00 6.084074974060058594e-01 -1.504475921392440796e-01 -4.095897823572158813e-01 -5.202553421258926392e-01 -3.582259267568588257e-01 4.808000000000000000e+03 4.410000000000000142e+00 -2.499999999999995559e-01
2.621133565902709961e+00 6.106384396553039551e-01 -1.512763127684593201e-01 -4.101914614439010620e-01 -5.206630676984786987e-01 -3.582274913787841797e-01 4.808000000000000000e+03 4.410000000000000142e+00 -1.999999999999995115e-01
2.322713851928710938e+00 5.598126649856567383e-01 -1.372372359037399292e-01 -3.903143405914306641e-01 -5.004729628562927246e-01 -3.423891961574554443e-01 4.828000000000000000e+03 4.410000000000000142e+00 -8.000000000000000444e-01
2.334128856658935547e+00 5.614030361175537109e-01 -1.382366716861724854e-01 -3.904940485954284668e-01 -5.008978247642517090e-01 -3.423899412155151367e-01 4.828000000000000000e+03 4.410000000000000142e+00 -7.500000000000000000e-01
2.362972736358642578e+00 5.650545358657836914e-01 -1.392105370759963989e-01 -3.920108973979949951e-01 -5.017291903495788574e-01 -3.429199159145355225e-01 4.828000000000000000e+03 4.410000000000000142e+00 -6.999999999999999556e-01
2.385694503784179688e+00 5.685018301010131836e-01 -1.404929310083389282e-01 -3.932104408740997314e-01 -5.030882954597473145e-01 -3.439083695411682129e-01 4.828000000000000000e+03 4.410000000000000142e+00 -6.499999999999999112e-01
2.410417556762695312e+00 5.716725587844848633e-01 -1.417004317045211792e-01 -3.944910168647766113e-01 -5.040528178215026855e-01 -3.441402018070220947e-01 4.828000000000000000e+03 4.410000000000000142e+00 -5.999999999999998668e-01
2.436104774475097656e+00 5.763593316078186035e-01 -1.429648697376251221e-01 -3.962411582469940186e-01 -5.054013431072235107e-01 -3.450958728790283203e-01 4.828000000000000000e+03 4.410000000000000142e+00 -5.499999999999998224e-01
2.459790706634521484e+00 5.792297124862670898e-01 -1.442048475146293640e-01 -3.979443013668060303e-01 -5.068311393260955811e-01 -3.459867238998413086e-01 4.828000000000000000e+03 4.410000000000000142e+00 -4.999999999999997780e-01
2.484931945800781250e+00 5.840060114860534668e-01 -1.456434875726699829e-01 -3.995024561882019043e-01 -5.084100067615509033e-01 -3.473773002624511719e-01 4.828000000000000000e+03 4.410000000000000142e+00 -4.499999999999997335e-01
2.511643648147583008e+00 5.882864594459533691e-01 -1.469102725386619568e-01 -4.011195302009582520e-01 -5.100111961364746094e-01 -3.481420576572418213e-01 4.828000000000000000e+03 4.410000000000000142e+00 -3.999999999999996891e-01
2.536784648895263672e+00 5.926285386085510254e-01 -1.481504738330841064e-01 -4.030482172966003418e-01 -5.113979279994964600e-01 -3.491188287734985352e-01 4.828000000000000000e+03 4.410000000000000142e+00 -3.499999999999996447e-01
2.554911613464355469e+00 5.952239632606506348e-01 -1.492476239800453186e-01 -4.041725695133209229e-01 -5.127315670251846313e-01 -3.496046662330627441e-01 4.828000000000000000e+03 4.410000000000000142e+00 -2.999999999999996003e-01
2.579742908477783203e+00 5.995470881462097168e-01 -1.502097547054290771e-01 -4.057574272155761719e-01 -5.139649063348770142e-01 -3.504221737384796143e-01 4.828000000000000000e+03 4.410000000000000142e+00 -2.499999999999995559e-01
2.595012664794921875e+00 6.010202169418334961e-01 -1.510197743773460388e-01 -4.064243435859680176e-01 -5.144802480936050415e-01 -3.508976399898529053e-01 4.828000000000000000e+03 4.410000000000000142e+00 -1.999999999999995115e-01
2.293095588684082031e+00 5.512470006942749023e-01 -1.369922757148742676e-01 -3.860954940319061279e-01 -4.946078658103942871e-01 -3.350866436958312988e-01 4.848000000000000000e+03 4.410000000000000142e+00 -8.000000000000000444e-01
2.316932678222656250e+00 5.547323226928710938e-01 -1.380010843276977539e-01 -3.872697651386260986e-01 -4.951391220092773438e-01 -3.353857696056365967e-01 4.848000000000000000e+03 4.410000000000000142e+00 -7.500000000000000000e-01
2.337090969085693359e+00 5.576539039611816406e-01 -1.389467418193817139e-01 -3.880626261234283447e-01 -4.957553744316101074e-01 -3.357304334640502930e-01 4.848000000000000000e+03 4.410000000000000142e+00 -6.999999999999999556e-01
2.360877037048339844e+00 5.603383779525756836e-01 -1.402208358049392700e-01 -3.893620073795318604e-01 -4.967221915721893311e-01 -3.364000320434570312e-01 4.848000000000000000e+03 4.410000000000000142e+00 -6.499999999999999112e-01
2.384415626525878906e+00 5.636214017868041992e-01 -1.414520740509033203e-01 -3.906542360782623291e-01 -4.979649782180786133e-01 -3.369404077529907227e-01 4.848000000000000000e+03 4.410000000000000142e+00 -5.999999999999998668e-01
2.409911632537841797e+00 5.679675936698913574e-01 -1.427250653505325317e-01 -3.923825323581695557e-01 -4.993897378444671631e-01 -3.377716839313507080e-01 4.848000000000000000e+03 4.410000000000000142e+00 -5.499999999999998224e-01
