# Gaia_G_Mag LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity a0
-55.5309737673 1.54999227257 0.34847911208 -0.1122242089 -0.281575568208 -0.341611916147 -0.156320027672 5400.0 2.5 -1.0 0.0
-55.2747022332 1.62093709408 0.375522176768 -0.112832473249 -0.298833859964 -0.369220077496 -0.189893568114 5400.0 2.5 -1.0 0.2
-55.0188369039 1.69215167431 0.402852625172 -0.113072618204 -0.315701620297 -0.396428339463 -0.223064998443 5400.0 2.5 -1.0 0.4
-54.6357894608 1.7994673658 0.44437746795 -0.112753574629 -0.340282049288 -0.436501928302 -0.272079063196 5400.0 2.5 -1.0 0.7
-54.3809174815 1.87133224992 0.472407040285 -0.112095343497 -0.356195549531 -0.46273245202 -0.304266974553 5400.0 2.5 -1.0 0.9
-55.5087667878 1.42326437086 0.336671435042 -0.10408020481 -0.277075744485 -0.341513440169 -0.156283457021 5400.0 2.5 -1.5 0.0
-55.3804789128 1.45866374017 0.350151417177 -0.104532198098 -0.285857208519 -0.35546907751 -0.173221442179 5400.0 2.5 -1.5 0.1
-55.124215517 1.52967294617 0.37733302384 -0.105152429117 -0.30311955661 -0.383072754573 -0.206788186299 5400.0 2.5 -1.5 0.3
-54.9962386686 1.56528139721 0.391033476084 -0.105321977515 -0.311601759008 -0.396722112886 -0.223418246131 5400.0 2.5 -1.5 0.4
-54.7405913564 1.63670246961 0.41865077401 -0.105383223567 -0.328271529412 -0.423719155822 -0.256374991939 5400.0 2.5 -1.5 0.6
-55.2110008867 2.05118199509 0.432087689997 -0.136484326884 -0.323690509252 -0.387434029796 -0.205316540489 5400.0 3.0 -0 0.3
-54.7012209426 2.1959343444 0.487550871311 -0.135135193729 -0.355487866897 -0.439909059873 -0.269725961101 5400.0 3.0 -0 0.7
-54.446891588 2.26865019084 0.515674097746 -0.133956716418 -0.370849300195 -0.465595211949 -0.301375776513 5400.0 3.0 -0 0.9
-55.5700994059 1.68295643592 0.365238864719 -0.122219821829 -0.288319265853 -0.343034752388 -0.15575518513 5400.0 3.0 -0.5 0.0
-55.4420389854 1.71873406622 0.378742661544 -0.122447141626 -0.296869387035 -0.356761859473 -0.172466824778 5400.0 3.0 -0.5 0.1
-54.9307892611 1.86248812804 0.433458270462 -0.122459537776 -0.330117029927 -0.410694043085 -0.238331543776 5400.0 3.0 -0.5 0.5
-54.6757511012 1.93474167667 0.461228984811 -0.121935983064 -0.346177589321 -0.437082804849 -0.270683123932 5400.0 3.0 -0.5 0.7
-54.4210976189 2.00723878086 0.489269388143 -0.121065642445 -0.361869070619 -0.46309308903 -0.30265385181 5400.0 3.0 -0.5 0.9
-55.5467489274 1.49570579264 0.348993376473 -0.111491167735 -0.281705738883 -0.341956073375 -0.155960020757 5400.0 3.0 -1.0 0.0
-55.4185545659 1.5313713795 0.362465728852 -0.1118498001 -0.290392176595 -0.355817440336 -0.172804800875 5400.0 3.0 -1.0 0.1
-55.2904627249 1.5671053589 0.376010829316 -0.112115440232 -0.298980016804 -0.369577872542 -0.189548097403 5400.0 3.0 -1.0 0.2
-54.9067958876 1.67471073607 0.41707698534 -0.112360777889 -0.324158347248 -0.410259945125 -0.239175389747 5400.0 3.0 -1.0 0.5
-54.7791076937 1.71071134587 0.430907449026 -0.112260817258 -0.332358194925 -0.423623026346 -0.255519058838 5400.0 3.0 -1.0 0.6
-54.6515188054 1.74677685591 0.444807850581 -0.112071045047 -0.340462646013 -0.436888364817 -0.271764400889 5400.0 3.0 -1.0 0.7
-54.3966363747 1.81909972209 0.472816223562 -0.111424607349 -0.356387911848 -0.463128357206 -0.303962622482 5400.0 3.0 -1.0 0.9
-55.524407858 1.38766898938 0.345245997681 -0.105162726942 -0.281501979643 -0.346768032848 -0.160464122892 5400.0 3.0 -1.5 0.0
-55.3961662637 1.42331406657 0.358737881741 -0.105573468702 -0.290238424185 -0.360676898982 -0.177355776784 5400.0 3.0 -1.5 0.1
-55.2680288534 1.45902944897 0.372303784816 -0.105889557251 -0.298874604339 -0.374483171014 -0.194144288378 5400.0 3.0 -1.5 0.2
-54.8842350008 1.56659032466 0.413439699337 -0.106276557089 -0.324188290238 -0.415293100206 -0.243897557124 5400.0 3.0 -1.5 0.5
-54.7565076012 1.60257980632 0.427295763901 -0.106220686099 -0.332430127976 -0.428695670941 -0.26028009136 5400.0 3.0 -1.5 0.6
-54.6288810252 1.63863601304 0.441222893426 -0.106073486911 -0.340575052457 -0.441998982204 -0.276562782929 5400.0 3.0 -1.5 0.7
-54.5013546022 1.67475822016 0.455220496362 -0.10583562269 -0.348623727705 -0.455203701458 -0.292746289493 5400.0 3.0 -1.5 0.8
-55.34558408 1.98043459782 0.422219115398 -0.137230099112 -0.317395888007 -0.375761078781 -0.189469634856 5400.0 3.5 -0 0.2
-55.0903465518 2.05301592944 0.449709117565 -0.136870674447 -0.333627152037 -0.402338478229 -0.222017685247 5400.0 3.5 -0 0.4
-54.7081994222 2.1623216133 0.491441196211 -0.135693333253 -0.35729412545 -0.441507043585 -0.270137889614 5400.0 3.5 -0 0.7
-54.5810038833 2.19886964725 0.505482494818 -0.135132943905 -0.365004068572 -0.454379481099 -0.2859930233 5400.0 3.5 -0 0.8
-54.453900816 2.23547287755 0.519588286442 -0.134489518563 -0.372625430282 -0.467160985124 -0.301756623081 5400.0 3.5 -0 0.9
-55.5790101495 1.65509419983 0.366096545849 -0.122394157692 -0.288657917517 -0.342957006901 -0.155089662025 5400.0 3.5 -0.5 0.0
-55.4509489945 1.69106615581 0.379598966543 -0.122622607396 -0.297208753695 -0.356684508455 -0.171801960137 5400.0 3.5 -0.5 0.1
-55.322987743 1.72710306127 0.393172095302 -0.122760667225 -0.30566360242 -0.370313686801 -0.188415379586 5400.0 3.5 -0.5 0.2
-55.1951257829 1.76320422774 0.40681540269 -0.12280894049 -0.314023070557 -0.383845145789 -0.204930519083 5400.0 3.5 -0.5 0.3
-55.0673625063 1.79936896666 0.420528359422 -0.12276802978 -0.322287765372 -0.397279492295 -0.221347975494 5400.0 3.5 -0.5 0.4
-54.9396973034 1.83559658368 0.434310440104 -0.122638541194 -0.330458293956 -0.410617326909 -0.237668346796 5400.0 3.5 -0.5 0.5
-54.8121295641 1.87188637733 0.44816110913 -0.122421071303 -0.338535261841 -0.423859260368 -0.253892234208 5400.0 3.5 -0.5 0.6
-54.6846586799 1.90823763735 0.462079845244 -0.122116227007 -0.34651927823 -0.437005891649 -0.270020231443 5400.0 3.5 -0.5 0.7
-54.5572840428 1.94464965758 0.47606611954 -0.121724607586 -0.354410948173 -0.450057832064 -0.286052938697 5400.0 3.5 -0.5 0.8
-54.4300050424 1.9811217189 0.490119404524 -0.121246816764 -0.362210875134 -0.463015681869 -0.301990957009 5400.0 3.5 -0.5 0.9
-55.0399389982 1.63252605944 0.412167005462 -0.113986142078 -0.320234768005 -0.401595793773 -0.226820179378 5400.0 3.5 -1.0 0.4
-54.9122026987 1.66866758623 0.425947546139 -0.113929484527 -0.32847963335 -0.415005235828 -0.243210917234 5400.0 3.5 -1.0 0.5
-54.657028041 1.74114530626 0.453718697666 -0.113546708185 -0.344683145811 -0.441530870498 -0.275697384996 5400.0 3.5 -1.0 0.7
-54.5295883949 1.77748006245 0.467708186809 -0.113221864682 -0.352643075925 -0.454648346544 -0.291794382238 5400.0 3.5 -1.0 0.8
-54.4022463453 1.81387778476 0.481766200171 -0.112808897659 -0.360509309974 -0.467669777677 -0.307794734902 5400.0 3.5 -1.0 0.9
-55.5305130473 1.38046494994 0.352091166277 -0.106636124683 -0.284937220405 -0.350477384316 -0.163790574245 5400.0 3.5 -1.5 0.0
-55.4023136729 1.41628108334 0.365593203838 -0.107007488516 -0.293632065523 -0.364343924871 -0.180640022785 5400.0 3.5 -1.5 0.1
-55.2742181282 1.45216718271 0.3791690405 -0.107284550067 -0.302227001862 -0.378108225496 -0.197386674858 5400.0 3.5 -1.5 0.2
-55.0183358307 1.52414640862 0.406539724483 -0.107558436134 -0.31911983772 -0.405332785526 -0.230574239832 5400.0 3.5 -1.5 0.4
-54.8905477279 1.56023809196 0.420333385148 -0.107556595358 -0.327419081158 -0.418794385035 -0.247016477975 5400.0 3.5 -1.5 0.5
-54.7628607584 1.59639685541 0.434198469217 -0.107463120859 -0.335621103755 -0.432156421874 -0.263358570982 5400.0 3.5 -1.5 0.6
-54.5077875263 1.66891269868 0.462140544273 -0.107003932331 -0.351736159314 -0.458584482172 -0.295744961677 5400.0 3.5 -1.5 0.8
-54.3803999228 1.70526831146 0.476216360939 -0.106639547608 -0.359650531226 -0.47165183476 -0.311790580637 5400.0 3.5 -1.5 0.9
-55.6075193318 1.88956630026 0.395187518287 -0.137612151472 -0.300767604756 -0.348133503411 -0.155754243788 5400.0 4.0 -0 0.0
-55.479656126 1.92588089024 0.408769177162 -0.137653060963 -0.309117473636 -0.361662608999 -0.172270008478 5400.0 4.0 -0 0.1
-55.2242187492 1.99868916698 0.436136130835 -0.137474283907 -0.325539891806 -0.3884364749 -0.205015514438 5400.0 4.0 -0 0.3
-55.0966434385 2.03518146789 0.44992044433 -0.137255722105 -0.333613578318 -0.401682367829 -0.221246375515 5400.0 4.0 -0 0.4
-54.5872847525 2.18172191713 0.505718502407 -0.13553348275 -0.365004738038 -0.453738869033 -0.285236902471 5400.0 4.0 -0 0.8
-54.4601778692 2.21849622673 0.519830767993 -0.134893736386 -0.372629472168 -0.466524062976 -0.301004109813 5400.0 4.0 -0 0.9
-55.5827472784 1.65045168831 0.368546823543 -0.123255828776 -0.28985772701 -0.343849807174 -0.155850879922 5400.0 4.0 -0.5 0.0
-55.454699491 1.68660058638 0.382059141696 -0.123471830946 -0.298395109351 -0.357563943117 -0.172549773216 5400.0 4.0 -0.5 0.1
-55.3267514827 1.72281402756 0.39564213365 -0.123597564255 -0.306836626665 -0.371179882664 -0.189149907106 5400.0 4.0 -0.5 0.2
-55.0711523633 1.7954317575 0.423018011786 -0.123580639518 -0.323434493316 -0.398119575949 -0.222056293533 5400.0 4.0 -0.5 0.4
-54.9435000333 1.83183464782 0.436809837635 -0.123439186051 -0.331592059016 -0.411444541665 -0.238363740947 5400.0 4.0 -0.5 0.5
-54.8159450427 1.86829928435 0.450670218971 -0.123209877659 -0.339656188673 -0.424673729683 -0.254574827057 5400.0 4.0 -0.5 0.6
-54.6884867822 1.90482495082 0.464598623042 -0.122893314688 -0.347627488534 -0.437807742344 -0.270690148783 5400.0 4.0 -0.5 0.7
-54.5611246438 1.94141093052 0.478594524486 -0.122490098867 -0.355506566308 -0.450847189861 -0.286710301045 5400.0 4.0 -0.5 0.8
-54.4338580177 1.97805649698 0.492657395481 -0.122000833077 -0.363294027838 -0.463792667927 -0.302635886128 5400.0 4.0 -0.5 0.9
-55.5572862932 1.49875770842 0.362944369742 -0.114981207959 -0.288897820274 -0.349254523462 -0.16232801166 5400.0 4.0 -1.0 0.0
-55.1732716063 1.60704498659 0.403684892543 -0.115537035796 -0.314403163387 -0.390274495045 -0.212296863078 5400.0 4.0 -1.0 0.3
-55.045468407 1.64327357846 0.417407949764 -0.115539637693 -0.322711077424 -0.403749280873 -0.228753468246 5400.0 4.0 -1.0 0.4
-54.6626548815 1.75234788151 0.458997892344 -0.115008336053 -0.347062194415 -0.443586969765 -0.277533100995 5400.0 4.0 -1.0 0.7
-54.5352469222 1.78883309245 0.472999595472 -0.114653653223 -0.354990490261 -0.456672766709 -0.293598356286 5400.0 4.0 -1.0 0.8
-55.5318596742 1.40360123997 0.364404199316 -0.109068430288 -0.291941710342 -0.358385953622 -0.171217174473 5400.0 4.0 -1.5 0.0
-55.4037453336 1.43957150608 0.377949527231 -0.109361812368 -0.300552855651 -0.372167585728 -0.187981607334 5400.0 4.0 -1.5 0.1
-55.1478251232 1.51171869758 0.405259110264 -0.109668658763 -0.317478430253 -0.399427134939 -0.221205062821 5400.0 4.0 -1.5 0.3
-55.0200179067 1.54789418067 0.419022177151 -0.109683454535 -0.325794200058 -0.412906392131 -0.237665409183 5400.0 4.0 -1.5 0.4
-54.8923117184 1.58413661749 0.43285664022 -0.109606719656 -0.33401285361 -0.426286191121 -0.254025714762 5400.0 4.0 -1.5 0.5
-54.7647058875 1.6204452785 0.446761912555 -0.109439121796 -0.342135056204 -0.439567202058 -0.270286641092 5400.0 4.0 -1.5 0.6
-54.6371997433 1.65681942743 0.460737402555 -0.109181319964 -0.350161478412 -0.45275008861 -0.286448850714 5400.0 4.0 -1.5 0.7
-54.3824838386 1.72976123929 0.488896695291 -0.108397757338 -0.365929644196 -0.478824149759 -0.318479741782 5400.0 4.0 -1.5 0.9
-55.6102232856 1.89988351428 0.39886178096 -0.139333213445 -0.302346496697 -0.348858857196 -0.157007833173 5400.0 4.5 -0 0.0
-55.3546298436 1.97291245164 0.426139423886 -0.139293678861 -0.318915906157 -0.375785923761 -0.189907049705 5400.0 4.5 -0 0.2
-55.2269770303 2.00951508141 0.439879668311 -0.139144214523 -0.32706255875 -0.389107892693 -0.206214247644 5400.0 4.5 -0 0.3
-55.0994193978 2.04617555009 0.453686876474 -0.138909034852 -0.335117932647 -0.402336235725 -0.222427245523 5400.0 4.5 -0 0.4
-54.7173119048 2.15649683087 0.495505371697 -0.137694814549 -0.358742039213 -0.441465158472 -0.270506621915 5400.0 4.5 -0 0.7
-54.4630390648 2.2303203154 0.523710200926 -0.136467047249 -0.374045424096 -0.467093335652 -0.302098777466 5400.0 4.5 -0 0.9
-55.5830812121 1.68884267398 0.379431743661 -0.126547797813 -0.295440796013 -0.349218468571 -0.161233852762 5400.0 4.5 -0.5 0.0
-55.4551042821 1.72516353035 0.39298882248 -0.126698199592 -0.303907458604 -0.362861960053 -0.177861847017 5400.0 4.5 -0.5 0.1
-55.3272263515 1.7615477433 0.406615987571 -0.126759105442 -0.312279033086 -0.376408027273 -0.194391854111 5400.0 4.5 -0.5 0.2
-55.0717650734 1.83450346026 0.434078463365 -0.126614814559 -0.328739328609 -0.403210288422 -0.227160278871 5400.0 4.5 -0.5 0.4
-54.9441805139 1.87107354929 0.447912726407 -0.126410815114 -0.336829254159 -0.416467683294 -0.243399885407 5400.0 4.5 -0.5 0.5
-54.6893005373 1.9443946334 0.475784673932 -0.125742097001 -0.352731666059 -0.442697999224 -0.275592846566 5400.0 4.5 -0.5 0.7
-54.4348020571 2.01795209659 0.503924365914 -0.124729727879 -0.368268171455 -0.468553019075 -0.307408105434 5400.0 4.5 -0.5 0.9
-55.4358603969 1.56769068957 0.38375729466 -0.117786561749 -0.301284618636 -0.366086111219 -0.181794581318 5400.0 4.5 -1.0 0.1
-55.3079061087 1.60392181129 0.397365112699 -0.117924236669 -0.309735639116 -0.379708855294 -0.198400149988 5400.0 4.5 -1.0 0.2
-55.1800522248 1.64021860616 0.411044060068 -0.117971016344 -0.318090167882 -0.393232769518 -0.214906323023 5400.0 4.5 -1.0 0.3
-55.0522981067 1.6765803649 0.424793575287 -0.117927528937 -0.326348839701 -0.406658492687 -0.231313722017 5400.0 4.5 -1.0 0.4
-54.9246431176 1.71300637697 0.438613104171 -0.117794405815 -0.334512292563 -0.41998665702 -0.247622979837 5400.0 4.5 -1.0 0.5
-54.6696279762 1.78604826761 0.466459976133 -0.117261778913 -0.350556070906 -0.44635283034 -0.279949561274 5400.0 4.5 -1.0 0.7
-54.5422665526 1.82266270051 0.480486210028 -0.116863529123 -0.358437667133 -0.459392106919 -0.295968138295 5400.0 4.5 -1.0 0.8
-54.415001713 1.85933848282 0.494580241196 -0.116378161898 -0.366226577283 -0.472336349348 -0.31189107414 5400.0 4.5 -1.0 0.9
-55.4045861671 1.47228231798 0.386244712412 -0.111668019807 -0.304984489596 -0.376519933212 -0.192298715053 5400.0 4.5 -1.5 0.1
-54.3837822873 1.76340714943 0.497392933024 -0.110273410294 -0.369906826487 -0.482720233701 -0.322339172169 5400.0 4.5 -1.5 0.9
-55.6141811941 1.93246883388 0.4055267556 -0.142322738929 -0.305268370662 -0.350367099651 -0.159570622701 5400.0 5.0 -0 0.0
-55.4863720171 1.96911666516 0.419171771936 -0.142312791411 -0.313562620716 -0.363842512476 -0.176031973413 5400.0 5.0 -0 0.1
-55.3586587128 2.00582265085 0.432884444914 -0.142216444973 -0.321764903865 -0.377223615072 -0.192398451695 5400.0 5.0 -0 0.2
-55.2310407189 2.04258608827 0.44666428318 -0.142034254731 -0.329875782561 -0.390510965268 -0.208670606907 5400.0 5.0 -0 0.3
-54.9760883999 2.11628245147 0.474423508701 -0.141414575742 -0.345825567106 -0.416806658252 -0.24093416765 5400.0 5.0 -0 0.5
-54.5943606428 2.22723982209 0.516553908874 -0.139855166956 -0.369078751357 -0.455561073902 -0.288635943521 5400.0 5.0 -0 0.8
-54.4673026597 2.26433274009 0.530726509834 -0.139169621361 -0.376652994783 -0.468297689226 -0.304353801119 5400.0 5.0 -0 0.9
-55.4588930322 1.77210216911 0.400256654985 -0.129826632883 -0.307361545514 -0.365073012698 -0.180555371949 5400.0 5.0 -0.5 0.1
-55.3310616577 1.80864000424 0.413921335516 -0.129843294701 -0.315685846373 -0.378572753002 -0.197038762459 5400.0 5.0 -0.5 0.2
-54.6933588953 1.99223539188 0.483270524759 -0.128614713323 -0.355911805293 -0.444640781064 -0.278016316555 5400.0 5.0 -0.5 0.7
-55.5598778357 1.58888153988 0.38149250178 -0.12073699291 -0.299029363759 -0.358766750045 -0.171933739504 5400.0 5.0 -1.0 0.0
-55.4319038764 1.62519650168 0.395081990273 -0.12089030349 -0.307496686557 -0.372408008384 -0.188558058612 5400.0 5.0 -1.0 0.1
-55.0485800315 1.73452814364 0.436273843633 -0.120809213245 -0.332324089102 -0.412743202984 -0.237838995028 5400.0 5.0 -1.0 0.4
-54.793522868 1.80773106716 0.46408240287 -0.120310523184 -0.348403155143 -0.439149093782 -0.270205781525 5400.0 5.0 -1.0 0.6
-54.6661400216 1.84442491494 0.478089236432 -0.11992965479 -0.356302804691 -0.45220863749 -0.286244874955 5400.0 5.0 -1.0 0.7
-54.5388534964 1.88117937545 0.492163712875 -0.119461930315 -0.364110031473 -0.465173414196 -0.30218859308 5400.0 5.0 -1.0 0.8
-54.411662664 1.91799371651 0.506305284024 -0.118907967949 -0.371825458791 -0.478044043532 -0.318037554352 5400.0 5.0 -1.0 0.9
-55.5430746848 1.47475952305 0.379448512403 -0.113919728808 -0.300166116636 -0.365449133954 -0.177701679308 5400.0 5.0 -1.5 0.0
-55.4150709477 1.51094909993 0.393047590239 -0.114108494765 -0.308666839712 -0.379120255875 -0.194355350619 5400.0 5.0 -1.5 0.1
-55.1593675875 1.58352916931 0.420461261342 -0.114210433181 -0.325375914053 -0.406163129084 -0.22736160538 5400.0 5.0 -1.5 0.3
-55.0316666449 1.61991821274 0.434274694024 -0.114124911331 -0.333585578703 -0.419536188516 -0.243715485546 5400.0 5.0 -1.5 0.4
-54.9040653159 1.65637230211 0.448158423382 -0.11394926597 -0.34169953726 -0.432811202131 -0.259970728142 5400.0 5.0 -1.5 0.5
-54.6491588645 1.72947265891 0.476134464907 -0.113330200404 -0.357642955802 -0.459069708317 -0.292187901757 5400.0 5.0 -1.5 0.7
-54.521852431 1.7661174573 0.490225631887 -0.112888080118 -0.365473724728 -0.472054499814 -0.308151122008 5400.0 5.0 -1.5 0.8
-54.3946429847 1.80282434255 0.50438479669 -0.112358429812 -0.373211398665 -0.484943855666 -0.324018290705 5400.0 5.0 -1.5 0.9
-55.6160520995 1.99285783292 0.419626452794 -0.147158274786 -0.311888430604 -0.355423066197 -0.166153499066 5400.0 5.5 -0 0.0
-55.3606867659 2.06654820445 0.447129938594 -0.14690692844 -0.32822635983 -0.382123172187 -0.198823787588 5400.0 5.5 -0 0.2
-55.2331460821 2.10347744239 0.460981714415 -0.146653461584 -0.336259195897 -0.39533357646 -0.215018423803 5400.0 5.5 -0 0.3
-55.1056993097 2.1404617517 0.474899534282 -0.146315532254 -0.344202023162 -0.408451621926 -0.231120115033 5400.0 5.5 -0 0.4
-54.9783458905 2.17750040665 0.488882912826 -0.145893693738 -0.352055393643 -0.421477863531 -0.247129412041 5400.0 5.5 -0 0.5
-54.8510852673 2.21459266524 0.502931366385 -0.145388496283 -0.359819866299 -0.434412851727 -0.263046861859 5400.0 5.5 -0 0.6
-54.7239168813 2.25173777918 0.517044413711 -0.144800492053 -0.367495996728 -0.447257146066 -0.278873015543 5400.0 5.5 -0 0.7
-54.5968401751 2.28893499352 0.53122156917 -0.144130230786 -0.375084340005 -0.460011301724 -0.294608416243 5400.0 5.5 -0 0.8
-54.4698545882 2.32618354205 0.545462350827 -0.143378264726 -0.382585453278 -0.472675867635 -0.310253619292 5400.0 5.5 -0 0.9
-55.590667542 1.80055592588 0.39627264238 -0.133927862932 -0.3035160181 -0.35427253165 -0.167628598453 5400.0 5.5 -0.5 0.0
-55.4627983612 1.83719060235 0.409920073325 -0.133975634773 -0.311873204454 -0.367808804912 -0.184148742476 5400.0 5.5 -0.5 0.1
-55.2073518843 1.91064047707 0.437421307961 -0.133807754285 -0.328307422552 -0.394594173989 -0.216900133563 5400.0 5.5 -0.5 0.3
-55.0797734113 1.94745425074 0.451274089619 -0.133593266012 -0.336385621739 -0.407844432498 -0.233132534206 5400.0 5.5 -0.5 0.4
-54.9522906678 1.98432629818 0.465194298743 -0.133292517618 -0.34437199566 -0.421000517853 -0.249270173676 5400.0 5.5 -0.5 0.5
-54.5704109353 2.09528478506 0.507354392498 -0.131878520768 -0.367786006009 -0.459909576255 -0.297120288556 5400.0 5.5 -0.5 0.8
-54.4433052365 2.13238260216 0.521539214152 -0.13123853609 -0.375410920441 -0.47269480525 -0.312884650178 5400.0 5.5 -0.5 0.9
-55.4362930659 1.68780973405 0.403214465648 -0.124375313005 -0.311577457993 -0.375019821589 -0.191578879483 5400.0 5.5 -1.0 0.1
-55.0531373175 1.79754761114 0.444526448591 -0.124132813507 -0.336234740921 -0.415187527679 -0.240691551983 5400.0 5.5 -1.0 0.4
-54.9256142838 1.83425037013 0.458435098861 -0.123875397643 -0.344266095967 -0.428384340037 -0.256868847038 5400.0 5.5 -1.0 0.5
-54.7981879961 1.87101365865 0.47241184798 -0.123530709963 -0.352204606791 -0.441485962194 -0.272950354427 5400.0 5.5 -1.0 0.6
-54.5436231895 1.94471890505 0.50056748879 -0.122581950351 -0.367805552301 -0.467406096103 -0.304828439256 5400.0 5.5 -1.0 0.8
-54.4164834387 1.98165938937 0.514745310945 -0.121979098461 -0.375469213279 -0.480225826659 -0.320626229003 5400.0 5.5 -1.0 0.9
-55.4018709599 1.58192311319 0.407206591296 -0.117237528401 -0.316680138747 -0.388093475695 -0.204216273274 5400.0 5.5 -1.5 0.1
-55.2740727149 1.61831986857 0.420942495313 -0.117237416318 -0.324980705399 -0.401561329216 -0.220665732995 5400.0 5.5 -1.5 0.2
-55.1463742227 1.65478145427 0.434748893285 -0.117147044679 -0.333185426809 -0.414931000251 -0.237016431586 5400.0 5.5 -1.5 0.3
-54.891273904 1.72789620733 0.462570899737 -0.116698085519 -0.349309918239 -0.441378372414 -0.269424085279 5400.0 5.5 -1.5 0.5
-54.7638707846 1.76454791717 0.476585375398 -0.116340778038 -0.35723097704 -0.454457357463 -0.285482315705 5400.0 5.5 -1.5 0.6
-54.6365648286 1.80126153297 0.490668081499 -0.115895771297 -0.365058768303 -0.467440732463 -0.301444328034 5400.0 5.5 -1.5 0.7
-54.5093553934 1.8380363143 0.504818454529 -0.115363701167 -0.372793935422 -0.480329137773 -0.317310756956 5400.0 5.5 -1.5 0.8
-55.49054955 2.10165627724 0.449261298261 -0.152594623904 -0.327229183489 -0.373630679812 -0.189508365266 5400.0 6.0 -0 0.1
-55.3629984327 2.1386952935 0.463129525017 -0.152347896613 -0.33526750553 -0.386850403483 -0.205712299731 5400.0 6.0 -0 0.2
-55.2355408622 2.17578820949 0.47706356896 -0.15201706918 -0.343216177847 -0.399978131755 -0.221823655517 5400.0 6.0 -0 0.3
-55.1081762907 2.2129342838 0.491062954386 -0.151602684793 -0.351075755869 -0.413014413188 -0.237842972893 5400.0 6.0 -0 0.4
-54.980904165 2.25013277617 0.505127196785 -0.151105287193 -0.358846785037 -0.425959792928 -0.253770795356 5400.0 6.0 -0 0.5
-54.8537239342 2.28738293244 0.519255820615 -0.150525423222 -0.366529815733 -0.438814821143 -0.269607660615 5400.0 6.0 -0 0.6
-54.599636951 2.36203516987 0.547704285745 -0.149120467269 -0.381634079706 -0.464256016014 -0.30101069819 5400.0 6.0 -0 0.8
-54.4727290951 2.39943569624 0.562023171376 -0.148296466376 -0.389056410824 -0.476843276708 -0.316577956674 5400.0 6.0 -0 0.9
-55.5972924145 1.87575285517 0.409390728749 -0.139021381394 -0.309827337635 -0.358369571193 -0.17258463219 5400.0 6.0 -0.5 0.0
-55.0867056989 2.02327825202 0.464663552382 -0.138397231969 -0.342385186543 -0.411635053087 -0.237780514132 5400.0 6.0 -0.5 0.4
-54.8319832772 2.09738204429 0.492702070651 -0.137571008882 -0.358116587074 -0.437706188534 -0.269813314478 5400.0 6.0 -0.5 0.6
-54.7047627797 2.13451665177 0.506820095453 -0.137031357333 -0.365847420729 -0.450603363074 -0.285690418081 5400.0 6.0 -0.5 0.7
-54.4506003242 2.20894754054 0.535251161383 -0.135701825277 -0.381042226582 -0.476123793864 -0.317168860046 5400.0 6.0 -0.5 0.9
-55.4500159237 1.75307949754 0.411483844872 -0.128308686931 -0.315630966231 -0.376520223393 -0.193023560191 5400.0 6.0 -1.0 0.1
-54.9395464607 1.90002601446 0.466871302328 -0.127607263245 -0.348105366653 -0.429675127845 -0.258103140601 5400.0 6.0 -1.0 0.5
-54.8121704201 1.93691177718 0.480888136961 -0.127214262884 -0.355992394845 -0.442726422357 -0.27413411963 5400.0 6.0 -1.0 0.6
-54.6848896963 1.97385573551 0.494971904095 -0.12673540404 -0.363788002057 -0.45568394944 -0.290070729634 5400.0 6.0 -1.0 0.7
-54.4306117805 2.04791527612 0.523338122803 -0.125522501585 -0.379107367237 -0.48132010602 -0.321663209517 5400.0 6.0 -1.0 0.9
-55.5462684774 1.59292841639 0.39968896386 -0.119844488373 -0.311704991657 -0.375988511503 -0.188236698525 5400.0 6.0 -1.5 0.0
-55.4184140118 1.62934684865 0.413383133867 -0.119893221058 -0.320057240327 -0.389510696677 -0.204741055765 5400.0 6.0 -1.5 0.1
-55.1630035353 1.70237621654 0.440982387779 -0.119720706566 -0.336475005055 -0.41626132601 -0.23745429801 5400.0 6.0 -1.5 0.3
-55.0354462441 1.73898570865 0.454886353717 -0.119500728239 -0.344541794919 -0.429491041152 -0.253664438838 5400.0 6.0 -1.5 0.4
-54.9079867325 1.77565743416 0.468859132824 -0.119192442353 -0.352514706705 -0.442624536969 -0.269777765172 5400.0 6.0 -1.5 0.5
-54.7806243634 1.81239066367 0.482900168982 -0.118796482631 -0.360394376956 -0.4556624432 -0.285794899954 5400.0 6.0 -1.5 0.6
-54.5261885016 1.88603867258 0.511184786217 -0.117744053636 -0.375876524632 -0.481454031256 -0.317543122934 5400.0 6.0 -1.5 0.8
-55.6333895297 1.74321013813 0.333476977431 -0.120973942097 -0.268753004004 -0.31509618802 -0.126587179203 5500.0 2.0 -0.5 0.0
-55.5051224281 1.77818378652 0.346862593846 -0.121384734179 -0.277500701881 -0.329029885787 -0.14350355992 5500.0 2.0 -0.5 0.1
-55.376955957 1.81322387795 0.36031936594 -0.121704424673 -0.286151691136 -0.342864529272 -0.160320360731 5500.0 2.0 -0.5 0.2
-55.1209225776 1.88350084405 0.387444355537 -0.122072812197 -0.303165865565 -0.37023896791 -0.193657499918 5500.0 2.0 -0.5 0.4
