# LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity
2.286416269830999770e+00 5.711400846008599652e-01 -1.325063526192800101e-01 -3.964019686108999352e-01 -5.151795131685399376e-01 -3.623421834932999963e-01 4.768000000000000000e+03 4.410000000000000142e+00 -8.000000000000000444e-01
2.306511017252999896e+00 5.734863687496600804e-01 -1.334965739981800181e-01 -3.971434484352999172e-01 -5.155661128266399995e-01 -3.625655109661999886e-01 4.768000000000000000e+03 4.410000000000000142e+00 -7.500000000000000000e-01
2.326605764674999577e+00 5.758326528984600845e-01 -1.344867953770799984e-01 -3.978849282596998993e-01 -5.159527124847399504e-01 -3.627888384390999810e-01 4.768000000000000000e+03 4.410000000000000142e+00 -6.999999999999999556e-01
2.346793460052400082e+00 5.782599765806800685e-01 -1.354767075537799959e-01 -3.986501966103399575e-01 -5.163712388010399668e-01 -3.630495019675399893e-01 4.768000000000000000e+03 4.410000000000000142e+00 -6.499999999999999112e-01
2.367352947251400330e+00 5.810114583965799717e-01 -1.364653829216800063e-01 -3.995106190659399870e-01 -5.169174717501399119e-01 -3.634595097181400059e-01 4.768000000000000000e+03 4.410000000000000142e+00 -5.999999999999998668e-01
2.389522365251199876e+00 5.837127885957599238e-01 -1.374890059215800042e-01 -4.003549688412999519e-01 -5.174328026736398911e-01 -3.637572010421800117e-01 4.768000000000000000e+03 4.410000000000000142e+00 -5.499999999999998224e-01
2.412094265951199468e+00 5.864015808907598881e-01 -1.385213658294799921e-01 -4.011953004465999562e-01 -5.179404080907399344e-01 -3.640268132595799733e-01 4.768000000000000000e+03 4.410000000000000142e+00 -4.999999999999997780e-01
2.441725600674200081e+00 5.905379316816599111e-01 -1.398365585319800153e-01 -4.024749310359999610e-01 -5.188544298155399748e-01 -3.644739471844800072e-01 4.768000000000000000e+03 4.410000000000000142e+00 -4.499999999999997335e-01
2.470985590822200262e+00 5.947672711140800095e-01 -1.411483287852400292e-01 -4.037919573035400056e-01 -5.198079323679200003e-01 -3.649843947310000281e-01 4.768000000000000000e+03 4.410000000000000142e+00 -3.999999999999996891e-01
2.498760202670200048e+00 5.993685651125800762e-01 -1.424464092415400340e-01 -4.052585662836399871e-01 -5.209193582306200776e-01 -3.657480967639999969e-01 4.768000000000000000e+03 4.410000000000000142e+00 -3.499999999999996447e-01
2.526898802940600319e+00 6.038114072135600807e-01 -1.438144501589600222e-01 -4.067147133156600036e-01 -5.219786323177200149e-01 -3.664268005725200283e-01 4.768000000000000000e+03 4.410000000000000142e+00 -2.999999999999996003e-01
2.555128400316600157e+00 6.082146363401600420e-01 -1.451999811916600269e-01 -4.081682448606600011e-01 -5.230248684609200005e-01 -3.670842548249200199e-01 4.768000000000000000e+03 4.410000000000000142e+00 -2.499999999999995559e-01
2.583357997692599994e+00 6.126178654667600032e-01 -1.465855122243600039e-01 -4.096217764056599986e-01 -5.240711046041199861e-01 -3.677417090773199559e-01 4.768000000000000000e+03 4.410000000000000142e+00 -1.999999999999995115e-01
2.262176952092000093e+00 5.630142058334599575e-01 -1.323167867778000106e-01 -3.926410637843199547e-01 -5.092011718268600884e-01 -3.549420838572799886e-01 4.788000000000000000e+03 4.410000000000000142e+00 -8.000000000000000444e-01
2.282271699513999774e+00 5.653604899822599616e-01 -1.333070081566999909e-01 -3.933825436087199923e-01 -5.095877714849600393e-01 -3.551654113301799809e-01 4.788000000000000000e+03 4.410000000000000142e+00 -7.500000000000000000e-01
2.302366446935999900e+00 5.677067741310599658e-01 -1.342972295355999990e-01 -3.941240234331199188e-01 -5.099743711430599902e-01 -3.553887388030799732e-01 4.788000000000000000e+03 4.410000000000000142e+00 -6.999999999999999556e-01
2.322461194358000025e+00 5.700530582798599699e-01 -1.352874509145000070e-01 -3.948655032575199564e-01 -5.103609708011599411e-01 -3.556120662759799655e-01 4.788000000000000000e+03 4.410000000000000142e+00 -6.499999999999999112e-01
2.342555941780000150e+00 5.723993424286599740e-01 -1.362776722933999873e-01 -3.956069830819199384e-01 -5.107475704592600030e-01 -3.558353937488800134e-01 4.788000000000000000e+03 4.410000000000000142e+00 -5.999999999999998668e-01
2.363146119857600258e+00 5.748141282066999702e-01 -1.372763213781000025e-01 -3.963682332624999805e-01 -5.111583712691599723e-01 -3.560679781706800329e-01 4.788000000000000000e+03 4.410000000000000142e+00 -5.499999999999998224e-01
2.385718020557599850e+00 5.775029205016999345e-01 -1.383086812860000181e-01 -3.972085648677999847e-01 -5.116659766862599046e-01 -3.563375903880799944e-01 4.788000000000000000e+03 4.410000000000000142e+00 -4.999999999999997780e-01
2.415349355280600019e+00 5.816392712925999575e-01 -1.396238739885000135e-01 -3.984881954571999896e-01 -5.125799984110599450e-01 -3.567847243129800283e-01 4.788000000000000000e+03 4.410000000000000142e+00 -4.499999999999997335e-01
2.443859300126000278e+00 5.859891247520599977e-01 -1.409953373551600109e-01 -3.999069468110800218e-01 -5.135997916705800082e-01 -3.574001144998800172e-01 4.788000000000000000e+03 4.410000000000000142e+00 -3.999999999999996891e-01
