# LSST_U_Mag_SD LSST_U_Mag_Skew LSST_G_Mag_SD LSST_G_Mag_Skew LSST_R_Mag_SD LSST_R_Mag_Skew LSST_I_Mag_SD LSST_I_Mag_Skew LSST_Z_Mag_SD LSST_Z_Mag_Skew LSST_Y4_Mag_SD LSST_Y4_Mag_Skew Temperature Gravity Metallicity
0.171114124976 -0.0975871282391 0.0755441924399 0.0505882707378 0.00819952992028 0.430999687779 0.0295103982871 -0.0289824597333 0.049719509567 -0.0950778199121 0.0586341859732 -0.0842095584919 4437.0 4.73 -0.5
0.164285111881 0.0523894412997 0.0454969989515 0.188008433804 0.00437576157454 -0.00296385628452 0.0213190833796 -0.124276030051 0.0336394581203 -0.0805557271881 0.0402307363245 -0.112039175415 4968.0 4.61 -0.5
0.132437758108 0.117955406716 0.0341340726319 0.0972516157785 0.00436590345987 -0.047608824053 0.0187445260673 -0.0267741126296 0.0290615114274 -0.0349305342605 0.0348104657648 -0.0422618067463 5307.0 4.55 -0.5
0.0806055909259 0.165255456625 0.0257170795484 0.0638152311165 0.00418792704652 0.01661777482 0.0169306897493 -0.0292259327396 0.02553939397 -0.0409067237268 0.030237400121 -0.0487976633283 5814.0 4.24 -1.0
0.0359312237972 0.29909139342 0.0219547592257 0.0805936396578 0.00317625401479 -0.177906806924 0.0162699430996 -0.0495801169201 0.0250176078457 -0.0473362498847 0.028316228593 -0.0682478542644 6140.0 4.0 -1.2
0.105572337194 0.108251087317 0.0323283148264 0.0300545418438 0.00331977350873 0.108583895838 0.0187223477193 0.0110987362241 0.0289757154559 -0.0141782466606 0.0345748233378 -0.0175202516223 5295.0 3.21 -1.5
0.0169863795573 -0.0480845183806 0.0141044738088 -0.0244018494641 0.00337422712859 0.0544644547736 0.0148190324674 0.0635112183082 0.0218289219649 0.0361240578767 0.0195016289836 -0.000969858016354 7638.0 4.25 -1.2
0.0575257236831 0.0193160502938 0.00971325192832 0.0564944540692 0.00273799691648 0.0875232200593 0.0104505327527 -0.0632160994141 0.0188192781742 -0.029394094023 0.0342295371484 0.00422352469382 8472.0 4.41 -2.0
