#Gaia_G_mag LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity a0
-48.3023037243 4.24259670536 3.77822163869 3.30073782689 -0.346319340472 -2.15981365627 -2.95394662374 2300.0 0.5 -0.5 0.4
-48.1875735057 4.28738247936 3.80657604668 3.31142998886 -0.343302783452 -2.16079738932 -2.95759019018 2300.0 0.5 -0.5 0.5
-48.0728619336 4.33208003377 3.8348773886 3.3221303672 -0.340270409739 -2.16176399595 -2.9612156857 2300.0 0.5 -0.5 0.6
-47.9581686798 4.37668567973 3.86312480079 3.33283861097 -0.337222538008 -2.16271380091 -2.96482343082 2300.0 0.5 -0.5 0.7
-47.8434934314 4.42119562144 3.89131741793 3.34355440071 -0.334159483738 -2.16364711569 -2.96841374047 2300.0 0.5 -0.5 0.8
-47.7288358844 4.46560595037 3.91945438414 3.35427741346 -0.331081537781 -2.16456424651 -2.97198692458 2300.0 0.5 -0.5 0.9
-49.1672266737 4.84918283962 3.7643105204 3.47125887627 -0.610015918329 -2.10560274745 -2.7022450733 2300.0 0.5 -1.0 0.0
-49.0519949719 4.8919779169 3.79096672822 3.48153226624 -0.607239883348 -2.10698384739 -2.7063501288 2300.0 0.5 -1.0 0.1
-48.9367809002 4.93463680974 3.81758019343 3.4918123169 -0.604448874475 -2.10834880849 -2.71043812882 2300.0 0.5 -1.0 0.2
-48.8215842032 4.97715440909 3.84415033661 3.50209876328 -0.601643145258 -2.10969788588 -2.71450932717 2300.0 0.5 -1.0 0.3
-48.7064046279 5.01952547199 3.87067658292 3.51239133696 -0.598822938627 -2.11103132877 -2.71856397634 2300.0 0.5 -1.0 0.4
-48.5912419367 5.06174462598 3.89715835915 3.52268978926 -0.595988501216 -2.1123493765 -2.72260231323 2300.0 0.5 -1.0 0.5
-48.4760958909 5.10380634665 3.92359508294 3.53299386651 -0.593140063077 -2.11365226359 -2.72662458131 2300.0 0.5 -1.0 0.6
-48.3609662621 5.14570496158 3.9499861747 3.54330333376 -0.590277849231 -2.11494022286 -2.73063100408 2300.0 0.5 -1.0 0.7
-48.2458528228 5.18743465935 3.97633104497 3.55361794527 -0.587402086645 -2.11621347345 -2.73462180635 2300.0 0.5 -1.0 0.8
-48.1307553581 5.22898949179 4.00262910753 3.56393747312 -0.584512988507 -2.11747223324 -2.7385972073 2300.0 0.5 -1.0 0.9
-49.5334153778 6.06798971297 3.78150060651 3.03346380654 -0.811527862701 -2.00767742016 -2.43570887702 2300.0 0.5 -1.5 0.0
-49.4176016773 6.10379705861 3.80506496142 3.04363717425 -0.809088613392 -2.00952774087 -2.44034099199 2300.0 0.5 -1.5 0.1
-49.3018047127 6.13928617639 3.82860521912 3.05381697996 -0.806635252285 -2.01136280521 -2.44495693942 2300.0 0.5 -1.5 0.2
-49.1860243131 6.17444924471 3.85212106415 3.06400305838 -0.804167951822 -2.01318278487 -2.44955689735 2300.0 0.5 -1.5 0.3
-49.0702603059 6.20927845383 3.87561217194 3.07419523761 -0.801686881759 -2.01498785214 -2.45414103147 2300.0 0.5 -1.5 0.4
-48.9545125231 6.2437660129 3.89907821418 3.08439335382 -0.799192206762 -2.01677817136 -2.45870951165 2300.0 0.5 -1.5 0.5
-48.8387808006 6.27790417746 3.92251886011 3.09459724298 -0.796684088293 -2.01855390552 -2.46326250175 2300.0 0.5 -1.5 0.6
-48.7230649802 6.31168526186 3.94593378515 3.10480675171 -0.794162685859 -2.02031521289 -2.46780015934 2300.0 0.5 -1.5 0.7
-48.6073649053 6.34510165047 3.96932264646 3.1150217177 -0.791628154714 -2.02206224971 -2.47232264175 2300.0 0.5 -1.5 0.8
-48.4916804244 6.37814581304 3.99268510571 3.12524199654 -0.789080645134 -2.02379516919 -2.47683010191 2300.0 0.5 -1.5 0.9
-49.7241118399 7.0494955545 3.79390840503 2.24958632181 -0.87244890633 -1.93446238563 -2.25392507028 2300.0 0.5 -2.0 0.0
-49.607810189 7.07169496566 3.8153956551 2.25972028694 -0.870387939311 -1.9367179266 -2.25899593022 2300.0 0.5 -2.0 0.1
-49.4915264066 7.09342932428 3.83687235326 2.2698629806 -0.868311824144 -1.93895706573 -2.2640494877 2300.0 0.5 -2.0 0.2
-49.3752603409 7.11469868498 3.85833822823 2.280014256 -0.866220704419 -1.9411799532 -2.26908589597 2300.0 0.5 -2.0 0.3
-49.2590118483 7.1355035064 3.87979301367 2.29017398211 -0.864114731292 -1.94338673327 -2.2741052976 2300.0 0.5 -2.0 0.4
-49.1427807827 7.15584464557 3.90123643196 2.30034202151 -0.861994045244 -1.9455775505 -2.2791078391 2300.0 0.5 -2.0 0.5
-49.026567001 7.17572335407 3.9226681993 2.31051823621 -0.85985878736 -1.94775254624 -2.28409366114 2300.0 0.5 -2.0 0.6
-48.9103703642 7.19514128253 3.94408803856 2.32070249807 -0.857709093019 -1.9499118614 -2.28906290806 2300.0 0.5 -2.0 0.7
-48.7941907343 7.21410045986 3.96549566295 2.33089467748 -0.855545101904 -1.95205563173 -2.29401571045 2300.0 0.5 -2.0 0.8
-48.6780279741 7.23260329603 3.98689077974 2.34109464928 -0.853366944789 -1.9541839932 -2.29895221068 2300.0 0.5 -2.0 0.9
-49.8936994597 7.61739349153 3.90197228555 1.22379008413 -0.844705049564 -1.823966155 -2.05745043832 2300.0 0.5 -3.0 0.0
-49.7765341366 7.62408269514 3.92164760403 1.23303587489 -0.843306454808 -1.82702023434 -2.06334227154 2300.0 0.5 -3.0 0.1
-49.6593910078 7.63052835232 3.94132376605 1.24229618566 -0.841888696001 -1.83005352749 -2.06921247512 2300.0 0.5 -3.0 0.2
-49.5422699255 7.63673711959 3.96100049022 1.25157088458 -0.840451912224 -1.83306618209 -2.07506119512 2300.0 0.5 -3.0 0.3
-49.4251707448 7.64271558092 3.98067749797 1.26085983712 -0.83899624684 -1.83605834115 -2.08088857384 2300.0 0.5 -3.0 0.4
-49.3080933273 7.64847023733 4.00035450563 1.2701629166 -0.83752183901 -1.83903014705 -2.0866947542 2300.0 0.5 -3.0 0.5
-49.1910375277 7.65400749792 4.02003122417 1.27947999514 -0.836028827858 -1.8419817408 -2.09247987789 2300.0 0.5 -3.0 0.6
-49.074003206 7.65933367167 4.0397073618 1.28881093983 -0.834517349832 -1.84491326068 -2.09824408518 2300.0 0.5 -3.0 0.7
-48.9569902271 7.66445497695 4.05938262985 1.29815563213 -0.832987541565 -1.84782484567 -2.10398751285 2300.0 0.5 -3.0 0.8
-48.839998452 7.66937752203 4.07905673022 1.30751393903 -0.831439536825 -1.85071663206 -2.10971029636 2300.0 0.5 -3.0 0.9
-49.8513081049 7.5924754932 3.85659982154 0.944331103909 -0.80663108284 -1.77569523499 -2.03904965882 2300.0 0.5 -4.0 0.0
-49.7337766638 7.60013247503 3.87604416089 0.953045527279 -0.805419378561 -1.77913291385 -2.04531852731 2300.0 0.5 -4.0 0.1
-49.6162697383 7.60751689105 3.89549251097 0.961777216156 -0.804186483797 -1.78254745356 -2.05156344732 2300.0 0.5 -4.0 0.2
-49.4987871823 7.61463577358 3.91494459211 0.970526033229 -0.802932544408 -1.78593899927 -2.057784565 2300.0 0.5 -4.0 0.3
-49.3813288492 7.62149610178 3.93440011944 0.979291844912 -0.801657702831 -1.78930769829 -2.06398202949 2300.0 0.5 -4.0 0.4
-49.263894593 7.62810479497 3.95385880981 0.988074520938 -0.800362101782 -1.79265369793 -2.07015598245 2300.0 0.5 -4.0 0.5
-49.1464842699 7.63446870855 3.97332037134 0.996873928216 -0.799045883278 -1.79597713804 -2.076306571 2300.0 0.5 -4.0 0.6
-49.0290977371 7.6405946214 3.9927845149 1.0056899364 -0.797709188195 -1.79927816233 -2.08243393469 2300.0 0.5 -4.0 0.7
-48.9117348533 7.64648923073 4.01225094251 1.01452241977 -0.796352154171 -1.80255691275 -2.08853821643 2300.0 0.5 -4.0 0.8
-48.7943954774 7.65215914697 4.03171935608 1.02337124725 -0.794974917889 -1.80581353001 -2.09461955683 2300.0 0.5 -4.0 0.9
-48.3489875551 3.85165049154 3.72656388136 2.55298129726 -0.301870604723 -2.10164420786 -3.02046082174 2300.0 0.5 0.5 0.0
-48.2340819939 3.89729624038 3.75402479397 2.56378168006 -0.298794857934 -2.10283500002 -3.02429073869 2300.0 0.5 0.5 0.1
-48.1191981598 3.94288013555 3.78143669315 2.5745949567 -0.295700752777 -2.10400563703 -3.0280995093 2300.0 0.5 0.5 0.2
-48.004335688 3.98839930808 3.80879879674 2.58542076297 -0.292588646073 -2.10515648314 -3.03188749131 2300.0 0.5 0.5 0.3
-47.8894942287 4.03385079806 3.83611033587 2.59625874741 -0.289458882861 -2.1062878889 -3.03565504079 2300.0 0.5 0.5 0.4
-47.7746734374 4.07923154496 3.86337053522 2.60710856369 -0.286311803068 -2.10740019594 -3.03940249855 2300.0 0.5 0.5 0.5
-47.6598729814 4.12453840775 3.89057862306 2.6179698827 -0.283147732788 -2.10849373763 -3.04313019914 2300.0 0.5 0.5 0.6
-47.5450925329 4.16976811991 3.91773382159 2.62884237314 -0.279966993988 -2.10956883553 -3.0468384656 2300.0 0.5 0.5 0.7
-47.4303317804 4.21491733007 3.94483536788 2.63972572115 -0.276769892263 -2.11062580554 -3.05052761554 2300.0 0.5 0.5 0.8
-47.315590413 4.2599825793 3.97188247767 2.65061961406 -0.273556734376 -2.11166495261 -3.05419795333 2300.0 0.5 0.5 0.9
-48.387487291 4.16237045222 3.72600552068 2.20694880024 -0.457093935787 -2.05478255046 -2.86154320068 2300.0 0.5 1.0 0.0
-48.2721243031 4.207140914 3.75182257984 2.21746614582 -0.454308243885 -2.05634600488 -2.86581079554 2300.0 0.5 1.0 0.1
-48.1567833866 4.25183413562 3.77759904663 2.22799716779 -0.451503829314 -2.05788894501 -2.87005689641 2300.0 0.5 1.0 0.2
-48.0414642278 4.29644670643 3.80333437162 2.23854156388 -0.448680995789 -2.0594116789 -2.87428182437 2300.0 0.5 1.0 0.3
-47.926166522 4.3409751288 3.82902801528 2.24909902944 -0.445840047863 -2.0609145103 -2.87848587491 2300.0 0.5 1.0 0.4
-47.8108899758 4.38541578562 3.85467943297 2.25966927792 -0.442981272538 -2.06239773623 -2.88266934742 2300.0 0.5 1.0 0.5
-47.6956342961 4.4297649482 3.88028808024 2.27025202223 -0.440104956748 -2.06386164308 -2.88683253236 2300.0 0.5 1.0 0.6
-47.5803992027 4.47401877138 3.90585341289 2.28084698592 -0.437211378507 -2.06530651156 -2.89097570944 2300.0 0.5 1.0 0.7
-47.4651844186 4.51817327313 3.93137488404 2.29145389832 -0.434300806789 -2.06673261681 -2.89509915483 2300.0 0.5 1.0 0.8
-47.3499896795 4.56222437736 3.9568519502 2.30207250219 -0.431373505225 -2.06814022709 -2.89920313577 2300.0 0.5 1.0 0.9
-48.6302181877 3.58155403583 3.56878946716 2.81863732264 -0.267361422207 -2.1331617271 -3.02598748842 2300.0 1.0 -0.0 0.0
-48.5153976771 3.62747975532 3.59795435799 2.82947097183 -0.264386416368 -2.13427052641 -3.02972643586 2300.0 1.0 -0.0 0.1
-48.4006005117 3.67335783153 3.62706993601 2.84031858689 -0.261391230676 -2.13535755936 -3.03344261318 2300.0 1.0 -0.0 0.2
-48.2858262326 3.71918582468 3.65613518971 2.85117970808 -0.258376316328 -2.13642327918 -3.03713647613 2300.0 1.0 -0.0 0.3
-48.1710743996 3.76496122928 3.68514912911 2.86205389153 -0.255342113725 -2.13746812677 -3.04080846326 2300.0 1.0 -0.0 0.4
-48.056344583 3.81068145541 3.71411075685 2.87294069687 -0.252289038229 -2.13849253237 -3.04445900873 2300.0 1.0 -0.0 0.5
-47.9416363642 3.8563438514 3.74301908098 2.88383970315 -0.249217506514 -2.1394969084 -3.04808852862 2300.0 1.0 -0.0 0.6
-47.8269493413 3.90194568847 3.77187311812 2.89475050079 -0.246127915222 -2.14048165967 -3.05169742544 2300.0 1.0 -0.0 0.7
-47.7122831195 3.94748413598 3.80067187936 2.90567268465 -0.243020651287 -2.1414471769 -3.05528609331 2300.0 1.0 -0.0 0.8
-47.5976373174 3.9929562972 3.82941438227 2.9166058736 -0.239896093359 -2.14239384033 -3.05885490977 2300.0 1.0 -0.0 0.9
-48.9165000507 4.02544242258 3.63081909762 3.20968552155 -0.423823208585 -2.13690765498 -2.88350228644 2300.0 1.0 -0.5 0.0
-48.8015471632 4.07056890946 3.65929223849 3.2203065797 -0.420969393672 -2.13807432052 -2.88735118739 2300.0 1.0 -0.5 0.1
-48.6866148498 4.11562393921 3.68771708641 3.23093786244 -0.418097816737 -2.13922195112 -2.89118008881 2300.0 1.0 -0.5 0.2
-48.5717027355 4.1606043695 3.71609279969 3.24157898216 -0.415208851383 -2.14035091651 -2.89498935396 2300.0 1.0 -0.5 0.3
