# LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity
1.573108994166799945e+00 4.208717599179799818e-01 -1.099002553899900009e-01 -3.257803916326899585e-01 -4.158228499470100203e-01 -2.432897206214199859e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.599999999999999867e+00
1.581230665778799782e+00 4.213439682524799945e-01 -1.104321641635900020e-01 -3.258532385934899689e-01 -4.155137284468100045e-01 -2.429973843216199914e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.549999999999999822e+00
1.589057746937999838e+00 4.216473215098399674e-01 -1.109522806405099926e-01 -3.258256965216899670e-01 -4.150723443213100161e-01 -2.425760996861999752e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.499999999999999778e+00
1.601593667409999977e+00 4.219279363903399860e-01 -1.115908448116099960e-01 -3.257814893870299988e-01 -4.145404752999100051e-01 -2.420517390145599801e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.449999999999999734e+00
1.614014526680999984e+00 4.222205689063399658e-01 -1.122310480089099977e-01 -3.257431268784299894e-01 -4.140154800687100289e-01 -2.415316351166599818e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.399999999999999689e+00
1.626435385951999990e+00 4.225132014223400012e-01 -1.128712512062099993e-01 -3.257047643698299799e-01 -4.134904848375099973e-01 -2.410115312187599834e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.349999999999999645e+00
1.639053508998999931e+00 4.227932967296900157e-01 -1.135115607576600016e-01 -3.256559715409299560e-01 -4.129584721927099800e-01 -2.404603915954600102e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.299999999999999600e+00
1.651868895822000027e+00 4.230608548283900650e-01 -1.141519766632600186e-01 -3.255967483917300287e-01 -4.124194421343100325e-01 -2.398782162467600065e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.249999999999999556e+00
1.664684282645000124e+00 4.233284129270900031e-01 -1.147923925688600078e-01 -3.255375252425299903e-01 -4.118804120759099741e-01 -2.392960408980600029e-01 5.135000000000000000e+03 3.009999999999999787e+00 -1.199999999999999512e+00
1.523177172844800031e+00 4.130338299459800355e-01 -1.074039426604899983e-01 -3.221596202096900230e-01 -4.118524011311099908e-01 -2.381408095915200085e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.800000000000000044e+00
1.531543157294799951e+00 4.134756291032800068e-01 -1.079337543929899945e-01 -3.222115794000900424e-01 -4.115262924610100237e-01 -2.378352251508200066e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.750000000000000000e+00
1.539664828906800231e+00 4.139478374377799641e-01 -1.084656631665900095e-01 -3.222844263608899973e-01 -4.112171709608100079e-01 -2.375428888510200121e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.699999999999999956e+00
1.547786500518800068e+00 4.144200457722799769e-01 -1.089975719401899967e-01 -3.223572733216900077e-01 -4.109080494606099920e-01 -2.372505525512199898e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.649999999999999911e+00
1.555908172130799905e+00 4.148922541067799896e-01 -1.095294807137900117e-01 -3.224301202824899626e-01 -4.105989279604100317e-01 -2.369582162514199952e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.599999999999999867e+00
1.564029843742800185e+00 4.153644624412800024e-01 -1.100613894873899989e-01 -3.225029672432899730e-01 -4.102898064602100714e-01 -2.366658799516200007e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.549999999999999822e+00
1.571856924902000241e+00 4.156678156986399753e-01 -1.105815059643100173e-01 -3.224754251714899711e-01 -4.098484223347100275e-01 -2.362445953162000123e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.499999999999999778e+00
1.584392845373999936e+00 4.159484305791399938e-01 -1.112200701354100207e-01 -3.224312180368300029e-01 -4.093165533133100165e-01 -2.357202346445599894e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.449999999999999734e+00
1.596813704645000165e+00 4.162410630951399737e-01 -1.118602733327100085e-01 -3.223928555282299935e-01 -4.087915580821100403e-01 -2.352001307466599633e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.399999999999999689e+00
1.609234563916000171e+00 4.165336956111400091e-01 -1.125004765300099963e-01 -3.223544930196300395e-01 -4.082665628509100086e-01 -2.346800268487599928e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.349999999999999645e+00
1.621655423187000178e+00 4.168263281271399889e-01 -1.131406797273100118e-01 -3.223161305110300301e-01 -4.077415676197100325e-01 -2.341599229508599667e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.299999999999999600e+00
1.634076282457999962e+00 4.171189606431400243e-01 -1.137808829246099995e-01 -3.222777680024300206e-01 -4.072165723885100008e-01 -2.336398190529599961e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.249999999999999556e+00
1.646694405504999903e+00 4.173990559504899833e-01 -1.144211924760600158e-01 -3.222289751735299967e-01 -4.066845597437099835e-01 -2.330886794296599951e-01 5.155000000000000000e+03 3.009999999999999787e+00 -1.199999999999999512e+00
1.506220663646799851e+00 4.070239149575800019e-01 -1.070310709431900043e-01 -3.187884610890899806e-01 -4.066114919746100509e-01 -2.317960570806200105e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.800000000000000044e+00
1.514342335258799910e+00 4.074961232920800147e-01 -1.075629797167899915e-01 -3.188613080498899910e-01 -4.063023704744100351e-01 -2.315037207808199882e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.750000000000000000e+00
1.522464006870799968e+00 4.079683316265800275e-01 -1.080948884903900065e-01 -3.189341550106900014e-01 -4.059932489742100747e-01 -2.312113844810200214e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.699999999999999956e+00
1.530585678482800027e+00 4.084405399610799847e-01 -1.086267972639899937e-01 -3.190070019714900118e-01 -4.056841274740100589e-01 -2.309190481812199991e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.649999999999999911e+00
1.538707350094799864e+00 4.089127482955799975e-01 -1.091587060375900087e-01 -3.190798489322900222e-01 -4.053750059738100431e-01 -2.306267118814200323e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.599999999999999867e+00
1.546829021706800145e+00 4.093849566300800102e-01 -1.096906148111899959e-01 -3.191526958930900326e-01 -4.050658844736100272e-01 -2.303343755816200100e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.549999999999999822e+00
1.554656102865999978e+00 4.096883098874400386e-01 -1.102107312881100143e-01 -3.191251538212900307e-01 -4.046245003481100388e-01 -2.299130909461999939e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.499999999999999778e+00
1.567192023338000118e+00 4.099689247679400017e-01 -1.108492954592100038e-01 -3.190809466866300070e-01 -4.040926313267099723e-01 -2.293887302745599988e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.449999999999999734e+00
1.579612882609000124e+00 4.102615572839399816e-01 -1.114894986565100193e-01 -3.190425841780299976e-01 -4.035676360955099962e-01 -2.288686263766600004e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.399999999999999689e+00
1.592033741879999909e+00 4.105541897999399614e-01 -1.121297018538100071e-01 -3.190042216694299881e-01 -4.030426408643100200e-01 -2.283485224787599743e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.349999999999999645e+00
1.604454601151000137e+00 4.108468223159399413e-01 -1.127699050511100087e-01 -3.189658591608299787e-01 -4.025176456331099883e-01 -2.278284185808599760e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.299999999999999600e+00
1.616875460421999922e+00 4.111394548319400322e-01 -1.134101082484100104e-01 -3.189274966522299692e-01 -4.019926504019100122e-01 -2.273083146829599777e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.249999999999999556e+00
