# LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity
3.067394079654099492e+00 8.867136965104900348e-01 -1.191900919198899955e-01 -5.246030536194999927e-01 -7.208103619586400113e-01 -6.073621176717800552e-01 4.237000000000000000e+03 4.530000000000000249e+00 -8.000000000000000444e-01
3.087364975955099844e+00 8.905852852835900446e-01 -1.197684071426899921e-01 -5.255293891603000089e-01 -7.218486568519399960e-01 -6.084695734271799994e-01 4.237000000000000000e+03 4.530000000000000249e+00 -7.500000000000000000e-01
3.107605181337800282e+00 8.943958081529399529e-01 -1.204419307985099968e-01 -5.264281688852799901e-01 -7.227755812958199799e-01 -6.094498713116400790e-01 4.237000000000000000e+03 4.530000000000000249e+00 -6.999999999999999556e-01
3.128473774577799738e+00 8.980638439135401052e-01 -1.213376074647099928e-01 -5.272626517066799634e-01 -7.234426413577199622e-01 -6.101334674972400673e-01 4.237000000000000000e+03 4.530000000000000249e+00 -6.499999999999999112e-01
3.149342367817800081e+00 9.017318796741400355e-01 -1.222332841309100027e-01 -5.280971345280799367e-01 -7.241097014196200554e-01 -6.108170636828399447e-01 4.237000000000000000e+03 4.530000000000000249e+00 -5.999999999999998668e-01
3.170210961057799981e+00 9.053999154347401879e-01 -1.231289607971099986e-01 -5.289316173494800211e-01 -7.247767614815200377e-01 -6.115006598684400441e-01 4.237000000000000000e+03 4.530000000000000249e+00 -5.499999999999998224e-01
3.190249530143800083e+00 9.095294988204800646e-01 -1.237801783513900050e-01 -5.299950052029600567e-01 -7.258806848187000504e-01 -6.126638994070200406e-01 4.237000000000000000e+03 4.530000000000000249e+00 -4.999999999999997780e-01
3.210235292082600278e+00 9.132562235674200890e-01 -1.231350852038299998e-01 -5.312416142729600166e-01 -7.283020063491800755e-01 -6.152366646536400197e-01 4.237000000000000000e+03 4.530000000000000249e+00 -4.499999999999997335e-01
3.233306329619600294e+00 9.172563513191200890e-01 -1.225805293593300038e-01 -5.325867923791600678e-01 -7.308592547426799868e-01 -6.179322223718399787e-01 4.237000000000000000e+03 4.530000000000000249e+00 -3.999999999999996891e-01
3.256377367156599867e+00 9.212564790708199780e-01 -1.220259735148300079e-01 -5.339319704853600079e-01 -7.334165031361800091e-01 -6.206277800900399377e-01 4.237000000000000000e+03 4.530000000000000249e+00 -3.499999999999996447e-01
3.279448404693599883e+00 9.252566068225200890e-01 -1.214714176703300119e-01 -5.352771485915600591e-01 -7.359737515296800314e-01 -6.233233378082400078e-01 4.237000000000000000e+03 4.530000000000000249e+00 -2.999999999999996003e-01
3.302519442230600344e+00 9.292567345742202001e-01 -1.209168618258300021e-01 -5.366223266977601103e-01 -7.385309999231799427e-01 -6.260188955264400779e-01 4.237000000000000000e+03 4.530000000000000249e+00 -2.499999999999995559e-01
3.325590479767600804e+00 9.332568623259200891e-01 -1.203623059813299923e-01 -5.379675048039599394e-01 -7.410882483166799650e-01 -6.287144532446400369e-01 4.237000000000000000e+03 4.530000000000000249e+00 -1.999999999999995115e-01
3.038376506025799895e+00 8.728828226081399855e-01 -1.206662174523100012e-01 -5.195087912656799478e-01 -7.122954549888200759e-01 -5.973567694916400717e-01 4.257000000000000000e+03 4.530000000000000249e+00 -8.000000000000000444e-01
3.059245099265799794e+00 8.765508583687399158e-01 -1.215618941185099833e-01 -5.203432740870799211e-01 -7.129625150507199471e-01 -5.980403656772399490e-01 4.257000000000000000e+03 4.530000000000000249e+00 -7.500000000000000000e-01
