# LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity
1.101367128591999922e+00 2.285763905144000130e-01 -9.327980883458000805e-02 -2.035603640695999861e-01 -2.262320160793999946e-01 -1.693480884779199891e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.500000000000000000e+00
1.108616425961000074e+00 2.290631703480000003e-01 -9.384015651604998842e-02 -2.037558917937999925e-01 -2.259771213386999877e-01 -1.669414171622399939e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.449999999999999956e+00
1.115865723330000003e+00 2.295499501816000154e-01 -9.440050419752001043e-02 -2.039514195179999712e-01 -2.257222265980000087e-01 -1.645347458465599641e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.399999999999999911e+00
1.123115020698999933e+00 2.300367300152000305e-01 -9.496085187899000468e-02 -2.041469472422000053e-01 -2.254673318573000018e-01 -1.621280745308799690e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.349999999999999867e+00
1.130364318068000085e+00 2.305235098488000178e-01 -9.552119956046001281e-02 -2.043424749664000117e-01 -2.252124371165999950e-01 -1.597214032151999738e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.299999999999999822e+00
1.138267180949000146e+00 2.310329803344999822e-01 -9.610940897765000990e-02 -2.045317745874999926e-01 -2.249353003933999839e-01 -1.572568981744999414e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.249999999999999778e+00
1.146170043830000207e+00 2.315424508202000298e-01 -9.669761839484000698e-02 -2.047210742085999735e-01 -2.246581636702000007e-01 -1.547923931337999610e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.199999999999999734e+00
1.154072906711000046e+00 2.320519213059000219e-01 -9.728582781203000407e-02 -2.049103738297000099e-01 -2.243810269469999896e-01 -1.523278880930999633e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.149999999999999689e+00
1.161975769591999885e+00 2.325613917916000140e-01 -9.787403722922000116e-02 -2.050996734507999908e-01 -2.241038902237999786e-01 -1.498633830523999309e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.099999999999999645e+00
1.169878632472999946e+00 2.330708622773000060e-01 -9.846224664640999824e-02 -2.052889730718999994e-01 -2.238267535005999953e-01 -1.473988780116999679e-02 5.940000000000000000e+03 3.799999999999999822e+00 -1.049999999999999600e+00
