# LSST_U_Mag_SD LSST_U_Mag_Skew LSST_G_Mag_SD LSST_G_Mag_Skew LSST_R_Mag_SD LSST_R_Mag_Skew LSST_I_Mag_SD LSST_I_Mag_Skew LSST_Z_Mag_SD LSST_Z_Mag_Skew LSST_Y4_Mag_SD LSST_Y4_Mag_Skew Temperature Gravity Metallicity
26.7444498235 -0.530511497088 4.64766346949 -0.488417803162 0.930952030135 0.568733860855 1.33911687011 0.451701680561 1.24293618826 0.385763860091 1.18097045524 0.381427873121 4437.0 4.73 -0.5
14.247679654 0.717048704251 5.99226797428 0.610061688165 0.314244911555 -0.170753906803 3.13728045344 -0.624740468835 3.63930308073 -0.65077392088 4.26857317013 -0.639599447636 4968.0 4.61 -0.5
5.71299927264 0.416895451442 1.35485059118 -0.2421378022 0.280778272884 -0.11660720743 0.684291765649 0.349535500633 0.870588421319 0.477746887217 0.882641256476 0.296699100139 5307.0 4.55 -0.5
42.2008554047 -0.226502955485 17.5332417725 -0.284517903339 3.01222400632 0.288994495997 11.6874842137 0.285467827994 16.6305602504 0.278093804479 18.5479796872 0.263731772023 5814.0 4.24 -1.0
2.18602075407 -2.34203144442 2.90136913223 0.874414898705 0.55089796467 -0.989233099318 2.19457040355 -0.870127330637 3.18831013226 -0.877254802552 3.07593475493 -0.86514523457 6140.0 4.0 -1.2
9.13786103734 1.73527605504 11.7425365921 -1.25106874092 1.010916546 1.36808612682 8.07453036585 1.27008038012 12.2999548219 1.27178554395 11.3816792521 1.24500767104 5295.0 3.21 -1.5
0.0173923783377 0.0499080670319 0.0144445713192 -0.0204356962462 0.00347755234842 0.0647385963769 0.0151216805885 0.0580849701283 0.0221834224881 0.0292556187891 0.0198022060474 -0.00985646578187 7638.0 4.25 -1.2
0.0827948050883 0.145911229541 0.0454238194587 -0.104170735172 0.0193130168764 0.0799728415655 0.0522731335883 0.133898310438 0.0629018866448 0.145356745422 0.047881121942 0.182644811599 8472.0 4.41 -2.0
