# LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity
8.546599901071000316e-01 -1.063586475795020025e-01 -2.761042167158600166e-02 1.000456223376780113e-01 2.301519121607200347e-01 4.445356716889600213e-01 8.292000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.549246070790499363e-01 -1.064535416566970150e-01 -2.761058710898600319e-02 1.001641585422030079e-01 2.303617703679200213e-01 4.447202051453600369e-01 8.292000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.551892240510000631e-01 -1.065484357338920274e-01 -2.761075254638600124e-02 1.002826947467280044e-01 2.305716285751200079e-01 4.449047386017600525e-01 8.292000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.554538410229499679e-01 -1.066433298110870120e-01 -2.761091798378599929e-02 1.004012309512530149e-01 2.307814867823199945e-01 4.450892720581600681e-01 8.292000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.556840570112199673e-01 -1.067441048611840193e-01 -2.760483881710000184e-02 1.005258826838919956e-01 2.309914296114200238e-01 4.452763157939600425e-01 8.292000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.558626715239699978e-01 -1.068537013706340050e-01 -2.758939274428500246e-02 1.006597077087020148e-01 2.312014993733700063e-01 4.454671249488600382e-01 8.292000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.560412860367200283e-01 -1.069632978800840184e-01 -2.757394667147000308e-02 1.007935327335120063e-01 2.314115691353200166e-01 4.456579341037600339e-01 8.292000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.602870522259200570e-01 -1.078373426537199975e-01 -2.799104917548399935e-02 1.019142716013199945e-01 2.341358457762600098e-01 4.475850865772199594e-01 8.292000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.606227493879199386e-01 -1.080527832388199910e-01 -2.796353854331400102e-02 1.021880427143199987e-01 2.345420733599599961e-01 4.479544673675199817e-01 8.292000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.609584465499200423e-01 -1.082682238239199846e-01 -2.793602791114400269e-02 1.024618138273200030e-01 2.349483009436599823e-01 4.483238481578198931e-01 8.292000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.612941437119201460e-01 -1.084836644090199920e-01 -2.790851727897400089e-02 1.027355849403200072e-01 2.353545285273599963e-01 4.486932289481199154e-01 8.292000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.616298408739200276e-01 -1.086991049941199855e-01 -2.788100664680399909e-02 1.030093560533199837e-01 2.357607561110599825e-01 4.490626097384199378e-01 8.292000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.529851703844000266e-01 -1.083351249217120171e-01 -2.682471281524599974e-02 1.022492265724479904e-01 2.329864491869200194e-01 4.471921035843600123e-01 8.312000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.532497873563499313e-01 -1.084300189989070157e-01 -2.682487825264600126e-02 1.023677627769729870e-01 2.331963073941200060e-01 4.473766370407599724e-01 8.312000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.535144043282999471e-01 -1.085249130761020003e-01 -2.682504369004600278e-02 1.024862989814979974e-01 2.334061656013199926e-01 4.475611704971599880e-01 8.312000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.537790213002499629e-01 -1.086198071532970127e-01 -2.682520912744599736e-02 1.026048351860229940e-01 2.336160238085199792e-01 4.477457039535599481e-01 8.312000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.540436382721999786e-01 -1.087147012304920113e-01 -2.682537456484599889e-02 1.027233713905479906e-01 2.338258820157200213e-01 4.479302374099599637e-01 8.312000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.543082552441499944e-01 -1.088095953076870098e-01 -2.682554000224600041e-02 1.028419075950730011e-01 2.340357402229199801e-01 4.481147708663599794e-01 8.312000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.545384712324201049e-01 -1.089103703577840171e-01 -2.681946083555999949e-02 1.029665593277119956e-01 2.342456830520200095e-01 4.483018146021600647e-01 8.312000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.587842374216199115e-01 -1.097844151314199823e-01 -2.723656333957399922e-02 1.040872981955199977e-01 2.369699596929599750e-01 4.502289670756199347e-01 8.312000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.591199345836199042e-01 -1.099998557165199897e-01 -2.720905270740400089e-02 1.043610693085199881e-01 2.373761872766599890e-01 4.505983478659199015e-01 8.312000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.594556317456200079e-01 -1.102152963016199971e-01 -2.718154207523399910e-02 1.046348404215199923e-01 2.377824148603600030e-01 4.509677286562199239e-01 8.312000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.597913289076200005e-01 -1.104307368867200045e-01 -2.715403144306400077e-02 1.049086115345199965e-01 2.381886424440600170e-01 4.513371094465199462e-01 8.312000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.600253078959199105e-01 -1.106856208600600078e-01 -2.709992541149200407e-02 1.052276837269799925e-01 2.386404840036799868e-01 4.517496341992799924e-01 8.312000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.523374009447398647e-01 -1.104334430850900106e-01 -2.615743522952199834e-02 1.046122586875780219e-01 2.363104042499200030e-01 4.501739340815200108e-01 8.332000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.526020179166899915e-01 -1.105283371622849953e-01 -2.615760066692199640e-02 1.047307948921030046e-01 2.365202624571200174e-01 4.503584675379200264e-01 8.332000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.528666348886398962e-01 -1.106232312394800077e-01 -2.615776610432200139e-02 1.048493310966280012e-01 2.367301206643200318e-01 4.505430009943199865e-01 8.332000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.531312518605898010e-01 -1.107181253166750062e-01 -2.615793154172199597e-02 1.049678673011530117e-01 2.369399788715200184e-01 4.507275344507200021e-01 8.332000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.533958688325399278e-01 -1.108130193938700048e-01 -2.615809697912199749e-02 1.050864035056779944e-01 2.371498370787200050e-01 4.509120679071200177e-01 8.332000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.536062340686698668e-01 -1.109004448600980075e-01 -2.615497567732600129e-02 1.051964786596690238e-01 2.373416115219300071e-01 4.510820808747000310e-01 8.332000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.537804314809199768e-01 -1.109828912523480038e-01 -2.614966321606599850e-02 1.053009131133040011e-01 2.375213301224800011e-01 4.512424135163999872e-01 8.332000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.572814226173199881e-01 -1.117314876091199949e-01 -2.648207750366400257e-02 1.062603247897200009e-01 2.398040736096599956e-01 4.528728475740200210e-01 8.332000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.576171197793198697e-01 -1.119469281942200023e-01 -2.645456687149400077e-02 1.065340959027200052e-01 2.402103011933600096e-01 4.532422283643199878e-01 8.332000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.579528169413199734e-01 -1.121623687793199958e-01 -2.642705623932400244e-02 1.068078670157199817e-01 2.406165287770599959e-01 4.536116091546199547e-01 8.332000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.581867959296198833e-01 -1.124172527526599852e-01 -2.637295020775200227e-02 1.071269392081799915e-01 2.410683703366799935e-01 4.540241339073798899e-01 8.332000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.583529628021199231e-01 -1.126984323181599856e-01 -2.630111390991200088e-02 1.074762121202799819e-01 2.415506212135799524e-01 4.544654213017799149e-01 8.332000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.519463940758399412e-01 -1.125622214537600196e-01 -2.551976546145199795e-02 1.070151477727980110e-01 2.397567138221200211e-01 4.532371142291200528e-01 8.352000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.522110110477898459e-01 -1.126571155309550043e-01 -2.551993089885199600e-02 1.071336839773230076e-01 2.399665720293200077e-01 4.534216476855200684e-01 8.352000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.524756280197398617e-01 -1.127520096081500028e-01 -2.552009633625199753e-02 1.072522201818480042e-01 2.401764302365200221e-01 4.536061811419200285e-01 8.352000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.526859932558698008e-01 -1.128394350743780056e-01 -2.551697503445600132e-02 1.073622953358390059e-01 2.403682046797299965e-01 4.537761941095000418e-01 8.352000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.528601906681199107e-01 -1.129218814666280019e-01 -2.551166257319599506e-02 1.074667297894740109e-01 2.405479232802800182e-01 4.539365267511999980e-01 8.352000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.530343880803699097e-01 -1.130043278588780120e-01 -2.550635011193599921e-02 1.075711642431090159e-01 2.407276418808299845e-01 4.540968593929000097e-01 8.352000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.532085854926199087e-01 -1.130867742511280083e-01 -2.550103765067599990e-02 1.076755986967440071e-01 2.409073604813800340e-01 4.542571920346000214e-01 8.352000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.557786078130200647e-01 -1.136785600868200075e-01 -2.572759166775399897e-02 1.084333513839199903e-01 2.426381875263600163e-01 4.555167280724199408e-01 8.352000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.561143049750199463e-01 -1.138940006719200010e-01 -2.570008103558400064e-02 1.087071224969199945e-01 2.430444151100600025e-01 4.558861088627199631e-01 8.352000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.563482839633200783e-01 -1.141488846452599903e-01 -2.564597500401200048e-02 1.090261946893799905e-01 2.434962566696800279e-01 4.562986336154799538e-01 8.352000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.565144508358200071e-01 -1.144300642107599908e-01 -2.557413870617199908e-02 1.093754676014800087e-01 2.439785075465799868e-01 4.567399210098800344e-01 8.352000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.566806177083199358e-01 -1.147112437762599912e-01 -2.550230240833200115e-02 1.097247405135799991e-01 2.444607584234799735e-01 4.571812084042800040e-01 8.352000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.515553872069399066e-01 -1.146909998224300009e-01 -2.488209569338200103e-02 1.094180368580180140e-01 2.432030233943200392e-01 4.563002943767200947e-01 8.372000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.517657524430699567e-01 -1.147784252886580036e-01 -2.487897439158599788e-02 1.095281120120090018e-01 2.433947978375300136e-01 4.564703073442999970e-01 8.372000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.519399498553199557e-01 -1.148608716809079999e-01 -2.487366193032599856e-02 1.096325464656440069e-01 2.435745164380800354e-01 4.566306399860000087e-01 8.372000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.521141472675699546e-01 -1.149433180731579962e-01 -2.486834946906599925e-02 1.097369809192790119e-01 2.437542350386300016e-01 4.567909726277000204e-01 8.372000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.522883446798199536e-01 -1.150257644654079925e-01 -2.486303700780599646e-02 1.098414153729140030e-01 2.439339536391800234e-01 4.569513052693999766e-01 8.372000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.524625420920699526e-01 -1.151082108576580026e-01 -2.485772454654599714e-02 1.099458498265490081e-01 2.441136722397300174e-01 4.571116379110999883e-01 8.372000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.526367395043199515e-01 -1.151906572499079989e-01 -2.485241208528599782e-02 1.100502842801839992e-01 2.442933908402800114e-01 4.572719705528000000e-01 8.372000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.542757930087199192e-01 -1.156256325645200062e-01 -2.497310583184399885e-02 1.106063779781200074e-01 2.454723014430600092e-01 4.581606085708199716e-01 8.372000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.545097719970200512e-01 -1.158805165378599955e-01 -2.491899980027199868e-02 1.109254501705800033e-01 2.459241430026800068e-01 4.585731333235799623e-01 8.372000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.546759388695199799e-01 -1.161616961033599960e-01 -2.484716350243200422e-02 1.112747230826799938e-01 2.464063938795799935e-01 4.590144207179799318e-01 8.372000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.548421057420201308e-01 -1.164428756688599964e-01 -2.477532720459200283e-02 1.116239959947799842e-01 2.468886447564799802e-01 4.594557081123800124e-01 8.372000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.550082726145200596e-01 -1.167240552343599969e-01 -2.470349090675200143e-02 1.119732689068800024e-01 2.473708956333799946e-01 4.598969955067799820e-01 8.372000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.510197090425198896e-01 -1.167998618951880119e-01 -2.423566128745599860e-02 1.117983631418140028e-01 2.466011095958799970e-01 4.593247532208000194e-01 8.392000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.511939064547698885e-01 -1.168823082874380082e-01 -2.423034882619599928e-02 1.119027975954490078e-01 2.467808281964299910e-01 4.594850858624999757e-01 8.392000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.513681038670199985e-01 -1.169647546796879906e-01 -2.422503636493599649e-02 1.120072320490840129e-01 2.469605467969800128e-01 4.596454185042000429e-01 8.392000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.515423012792698865e-01 -1.170472010719380007e-01 -2.421972390367600064e-02 1.121116665027190179e-01 2.471402653975299790e-01 4.598057511459000546e-01 8.392000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.517164986915198854e-01 -1.171296474641879970e-01 -2.421441144241599785e-02 1.122161009563540229e-01 2.473199839980800008e-01 4.599660837876000108e-01 8.392000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.518906961037699954e-01 -1.172120938564379933e-01 -2.420909898115600201e-02 1.123205354099890280e-01 2.474997025986299948e-01 4.601264164293000225e-01 8.392000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.520648935160199944e-01 -1.172945402486880034e-01 -2.420378651989599922e-02 1.124249698636239914e-01 2.476794211991800165e-01 4.602867490709999787e-01 8.392000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.526712600307199130e-01 -1.176121484304599729e-01 -2.419202459653200035e-02 1.128247056517800023e-01 2.483520293356800135e-01 4.608476330316799707e-01 8.392000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.528374269032199528e-01 -1.178933279959600011e-01 -2.412018829869200243e-02 1.131739785638800067e-01 2.488342802125800002e-01 4.612889204260799403e-01 8.392000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.530035937757199926e-01 -1.181745075614600016e-01 -2.404835200085200103e-02 1.135232514759799971e-01 2.493165310894799869e-01 4.617302078204799098e-01 8.392000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.531697606482199214e-01 -1.184556871269600020e-01 -2.397651570301199964e-02 1.138725243880799876e-01 2.497987819663800013e-01 4.621714952148799349e-01 8.392000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.533359275207199612e-01 -1.187368666924600025e-01 -2.390467940517199824e-02 1.142217973001799919e-01 2.502810328432799603e-01 4.626127826092799600e-01 8.392000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.503639951469198488e-01 -1.187807201051599981e-01 -2.358064928730200030e-02 1.140452425852920143e-01 2.497566000953800325e-01 4.621500321838600267e-01 8.412000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.505381925591698478e-01 -1.188631664974099944e-01 -2.357533682604199404e-02 1.141496770389270055e-01 2.499363186959299987e-01 4.623103648255600939e-01 8.412000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.507123899714199577e-01 -1.189456128896600046e-01 -2.357002436478199819e-02 1.142541114925620105e-01 2.501160372964800205e-01 4.624706974672599946e-01 8.412000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.508865873836698457e-01 -1.190280592819100008e-01 -2.356471190352199888e-02 1.143585459461970155e-01 2.502957558970300145e-01 4.626310301089600618e-01 8.412000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.510607847959198446e-01 -1.191105056741600110e-01 -2.355939944226199956e-02 1.144629803998320067e-01 2.504754744975800085e-01 4.627913627506600180e-01 8.412000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.512178380004199463e-01 -1.191954808245999919e-01 -2.355131818516700143e-02 1.145699963608900196e-01 2.506563851339499993e-01 4.629537965477800165e-01 8.412000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.513063143739199035e-01 -1.192905710078000087e-01 -2.353216174473200112e-02 1.146873383516400224e-01 2.508420639136000330e-01 4.631246349665799622e-01 8.412000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.515417433582199713e-01 -1.195012390324400042e-01 -2.349971173609599964e-02 1.149569600912200007e-01 2.512662212999199896e-01 4.635100610854000491e-01 8.412000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.518761595535200293e-01 -1.196847907516399995e-01 -2.348970240387599981e-02 1.151987550465200100e-01 2.516658280658199964e-01 4.638673039696000755e-01 8.412000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.522105757488199762e-01 -1.198683424708399947e-01 -2.347969307165599998e-02 1.154405500018200054e-01 2.520654348317200033e-01 4.642245468538000464e-01 8.412000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.525449919441200342e-01 -1.200518941900400038e-01 -2.346968373943600014e-02 1.156823449571200008e-01 2.524650415976200102e-01 4.645817897380000727e-01 8.412000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.527448086811799666e-01 -1.203135481862799838e-01 -2.341021283472000114e-02 1.160101222778599783e-01 2.529307636523199787e-01 4.650062682303600092e-01 8.412000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.496523693131199373e-01 -1.206795617892599953e-01 -2.292137966397199758e-02 1.162069179354620202e-01 2.527583973552799956e-01 4.648489781101600160e-01 8.432000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.498265667253699363e-01 -1.207620081815100055e-01 -2.291606720271200173e-02 1.163113523890970252e-01 2.529381159558300451e-01 4.650093107518600832e-01 8.432000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.500007641376200462e-01 -1.208444545737600018e-01 -2.291075474145199894e-02 1.164157868427320303e-01 2.531178345563800391e-01 4.651696433935600394e-01 8.432000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.501578173421199258e-01 -1.209294297242000105e-01 -2.290267348435699735e-02 1.165228028037900154e-01 2.532987451927499745e-01 4.653320771906799824e-01 8.432000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.502462937156198830e-01 -1.210245199073999994e-01 -2.288351704392199704e-02 1.166401447945400044e-01 2.534844239724000081e-01 4.655029156094800391e-01 8.432000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.503347700891199512e-01 -1.211196100905999884e-01 -2.286436060348700020e-02 1.167574867852900072e-01 2.536701027520499863e-01 4.656737540282800403e-01 8.432000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.504232464626200194e-01 -1.212147002737999912e-01 -2.284520416305199988e-02 1.168748287760400101e-01 2.538557815316999644e-01 4.658445924470800414e-01 8.432000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.505926839729199829e-01 -1.214434458353999963e-01 -2.279779370347199963e-02 1.171630017051400047e-01 2.542963059982999985e-01 4.662488073889800022e-01 8.432000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.508281129572199397e-01 -1.216541138600399918e-01 -2.276534369483599815e-02 1.174326234447199968e-01 2.547204633846200106e-01 4.666342335078000336e-01 8.432000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.511625291525198866e-01 -1.218376655792400010e-01 -2.275533436261599832e-02 1.176744184000199922e-01 2.551200701505200175e-01 4.669914763920000045e-01 8.432000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.514969453478199446e-01 -1.220212172984399962e-01 -2.274532503039599848e-02 1.179162133553200015e-01 2.555196769164200243e-01 4.673487192761999753e-01 8.432000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.516967620848799880e-01 -1.222828712946800039e-01 -2.268585412567999948e-02 1.182439906760599790e-01 2.559853989711199929e-01 4.677731977685599674e-01 8.432000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.489407434793199148e-01 -1.225784034733600064e-01 -2.226211004064199833e-02 1.183685932856320122e-01 2.557601946151800143e-01 4.675479240364600053e-01 8.452000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.490977966838200164e-01 -1.226633786238000151e-01 -2.225402878354699673e-02 1.184756092466900251e-01 2.559411052515500051e-01 4.677103578335800593e-01 8.452000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.491862730573199736e-01 -1.227584688070000041e-01 -2.223487234311199989e-02 1.185929512374400141e-01 2.561267840311999833e-01 4.678811962523800050e-01 8.452000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.492747494308200418e-01 -1.228535589902000208e-01 -2.221571590267699958e-02 1.187102932281900169e-01 2.563124628108500169e-01 4.680520346711800617e-01 8.452000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
8.493632258043198879e-01 -1.229486491734000098e-01 -2.219655946224199927e-02 1.188276352189400198e-01 2.564981415904999951e-01 4.682228730899800628e-01 8.452000000000000000e+03 4.209999999999999964e+00 -2.100000000000000533e+00
8.494517021778199561e-01 -1.230437393565999987e-01 -2.217740302180699549e-02 1.189449772096900088e-01 2.566838203701499732e-01 4.683937115087800640e-01 8.452000000000000000e+03 4.209999999999999964e+00 -2.050000000000000711e+00
8.495401785513200243e-01 -1.231388295398000016e-01 -2.215824658137199865e-02 1.190623192004400116e-01 2.568694991498000069e-01 4.685645499275800097e-01 8.452000000000000000e+03 4.209999999999999964e+00 -2.000000000000000888e+00
8.497096160616199878e-01 -1.233675751014000066e-01 -2.211083612179199839e-02 1.193504921295400062e-01 2.573100236163999854e-01 4.689687648694800259e-01 8.452000000000000000e+03 4.209999999999999964e+00 -1.950000000000001066e+00
8.498790535719199513e-01 -1.235963206629999978e-01 -2.206342566221200160e-02 1.196386650586400147e-01 2.577505480829999640e-01 4.693729798113799867e-01 8.452000000000000000e+03 4.209999999999999964e+00 -1.900000000000001243e+00
8.501144825562197971e-01 -1.238069886876400072e-01 -2.203097565357600013e-02 1.199082867982200068e-01 2.581747054693199761e-01 4.697584059302000181e-01 8.452000000000000000e+03 4.209999999999999964e+00 -1.850000000000001421e+00
8.504488987515198550e-01 -1.239905404068400024e-01 -2.202096632135599683e-02 1.201500817535200161e-01 2.585743122352199830e-01 4.701156488144000445e-01 8.452000000000000000e+03 4.209999999999999964e+00 -1.800000000000001599e+00
8.506487154885800095e-01 -1.242521944030799963e-01 -2.196149541664000129e-02 1.204778590742599798e-01 2.590400342899199515e-01 4.705401273067599810e-01 8.452000000000000000e+03 4.209999999999999964e+00 -1.750000000000001776e+00
8.481262523990199531e-01 -1.244924177066000087e-01 -2.158622764230199928e-02 1.205457576803400238e-01 2.587691440900000139e-01 4.702594768952800819e-01 8.472000000000000000e+03 4.209999999999999964e+00 -2.299999999999999822e+00
8.482147287725200213e-01 -1.245875078897999977e-01 -2.156707120186699897e-02 1.206630996710900267e-01 2.589548228696499921e-01 4.704303153140800275e-01 8.472000000000000000e+03 4.209999999999999964e+00 -2.250000000000000000e+00
8.483032051460199785e-01 -1.246825980730000144e-01 -2.154791476143199866e-02 1.207804416618400156e-01 2.591405016492999702e-01 4.706011537328800842e-01 8.472000000000000000e+03 4.209999999999999964e+00 -2.200000000000000178e+00
8.483916815195200467e-01 -1.247776882562000034e-01 -2.152875832099700182e-02 1.208977836525900185e-01 2.593261804289500039e-01 4.707719921516800299e-01 8.472000000000000000e+03 4.209999999999999964e+00 -2.150000000000000355e+00
